 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 1,    1474220,     65.0,     65.0,     66.0,    197.0,  9, 10, 11,  9,    2702180,    2702180,    1596563,    2702180
 1,    1556417,     54.0,     53.0,     54.0,    166.0,  9, 10, 11, 10,    1596555,      78163,    1596555,    1596555
 1,     620442,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 1,     620437,     48.0,     46.0,     47.0,    142.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 1,      42646,     61.0,     61.0,     62.0,    192.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 1,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 1,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 1,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 1,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 1,      42651,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 1,    2524792,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 1,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 1,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 1,      43437,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 1,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 1,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 1,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 1,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 1,    3541114,     46.0,     46.0,     46.0,    144.0,  9, 10, 11,  9,    2412357,    2412357,    2412357,    2412357
 1,    2597284,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2413150,    2413150,    2413150,    2413150
 1,    3380931,     38.0,     38.0,     38.0,    117.0,  9, 10, 11,  9,    2721217,    2721217,    2721217,    2721217
 2,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 2,    3541113,     46.0,     46.0,     46.0,    144.0,  9, 10, 11,  9,    2412357,    2412357,    2412357,    2412357
 2,     933875,     47.0,     47.0,     47.0,    147.0,  9, 10, 11,  9,    1211120,    1211120,    1211120,    1211120
 2,     620555,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1072156,    1072156,    1072156,    1072156
 2,     890016,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1187850,    1187850,    1187850,    1187850
 2,     933880,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 2,     933939,     24.0,     24.0,     24.0,     73.0,  9, 10, 11, 10,    1211122,    1211122,    1211122,    1211122
 2,     934084,     47.0,     47.0,     47.0,    148.0,  9, 10, 11, 11,    1211202,    1211202,    1211202,    1211202
 2,    1152361,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1366122,    1366122,    1366122,    1366122
 2,    1299211,     55.0,     55.0,     55.0,    171.0,  9, 10, 11, 10,    1596555,    1596555,    1596555,    1596555
 2,    1474220,     65.0,     65.0,     65.0,    198.0,  9, 10, 11,  9,    2702180,    2702180,    2702180,    2702180
 2,    1556417,     54.0,     54.0,     54.0,    170.0,  9, 10, 11, 10,    1596555,      78163,    1596555,    1596555
 2,     620442,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 2,     620437,     48.0,     46.0,     47.0,    143.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 2,      42646,     61.0,     61.0,     62.0,    191.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 2,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 2,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 2,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 2,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 2,      42651,     17.0,     18.0,     18.0,     54.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 2,    2524792,     17.0,     18.0,     18.0,     54.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 2,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 2,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 2,      43437,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 2,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 2,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 2,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 2,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 2,    3541114,     46.0,     46.0,     46.0,    144.0,  9, 10, 11,  9,    2412357,    2412357,    2412357,    2412357
 2,    2597284,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2413150,    2413150,    2413150,    2413150
 2,    3380931,     38.0,     38.0,     38.0,    118.0,  9, 10, 11,  9,    2721217,    2721217,    2721217,    2721217
 3,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 3,    3541113,     47.0,     47.0,     47.0,    146.0,  9, 10, 11,  9,    2412357,    2412357,    2412357,    2412357
 3,     933875,     47.0,     47.0,     47.0,    148.0,  9, 10, 11,  9,    1211120,    1211120,    1211120,    1211120
 3,     620555,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1072156,    1072156,    1072156,    1072156
 3,     890016,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    1187850,    1187850,    1187850,    1187850
 3,     933880,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 3,     933939,     24.0,     24.0,     24.0,     73.0,  9, 10, 11, 10,    1211122,    1211122,    1211122,    1211122
 3,     934084,     47.0,     47.0,     47.0,    149.0,  9, 10, 11,  9,    1211202,    1211202,    1211202,    1211202
 3,    1152361,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1366122,    1366122,    1366122,    1366122
 3,    1299211,     56.0,     55.0,     56.0,    171.0,  9, 10, 11, 10,    1596555,    1596555,    1596555,    1596555
 3,    1474220,     65.0,     65.0,     65.0,    197.0,  9, 10, 11,  9,    2702180,    2702180,    2702180,    2702180
 3,    1556417,     55.0,     54.0,     55.0,    170.0,  9, 10, 11, 10,      78163,    1596555,    1596555,    1596555
 3,     620442,     49.0,     49.0,     49.0,    153.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 3,     620437,     48.0,     46.0,     47.0,    143.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 3,      42646,     61.0,     62.0,     62.0,    192.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 3,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 3,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 3,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 3,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 3,      42651,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 3,    2524792,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 3,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 3,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 3,      43437,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 3,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 3,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 3,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 3,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 3,    3541114,     47.0,     47.0,     47.0,    146.0,  9, 10, 11,  9,    2412357,    2412357,    2412357,    2412357
 3,    2597284,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2413150,    2413150,    2413150,    2413150
 3,    3380931,     38.0,     38.0,     38.0,    118.0,  9, 10, 11,  9,    2721217,    2721217,    2721217,    2721217
 4,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 4,    3541113,     47.0,     47.0,     47.0,    146.0,  9, 10, 11, 10,    2412357,    2412357,    2412357,    2412357
 4,     933875,     47.0,     47.0,     47.0,    147.0,  9, 10, 11,  9,    1211120,    1211120,    1211120,    1211120
 4,     620555,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1072156,    1072156,    1072156,    1072156
 4,     890016,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    1187850,    1187850,    1187850,    1187850
 4,     933880,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 4,     933939,     24.0,     24.0,     24.0,     73.0,  9, 10, 11, 10,    1211122,    1211122,    1211122,    1211122
 4,     934084,     47.0,     47.0,     47.0,    149.0,  9, 10, 11,  9,    1211202,    1211202,    1211202,    1211202
 4,    1152361,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1366122,    1366122,    1366122,    1366122
 4,    1299211,     55.0,     55.0,     56.0,    170.0,  9, 10, 11, 10,    1596555,    1596555,    1596555,    1596555
 4,    1474220,     65.0,     65.0,     65.0,    197.0,  9, 10, 11,  9,    2702180,    2702180,    2702180,    2702180
 4,    1556417,     54.0,     54.0,     55.0,    169.0,  9, 10, 11, 10,    1596555,      78163,    1596555,    1596555
 4,     620442,     49.0,     49.0,     49.0,    153.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 4,     620437,     47.0,     46.0,     47.0,    143.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 4,      42646,     61.0,     61.0,     62.0,    192.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 4,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 4,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 4,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 4,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 4,      42651,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 4,    2524792,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 4,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 4,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 4,      43437,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 4,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 4,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 4,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 4,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 4,    3541114,     47.0,     47.0,     47.0,    146.0,  9, 10, 11,  9,    2412357,    2412357,    2412357,    2412357
 4,    2597284,     50.0,     49.0,     50.0,    152.0,  9, 10, 11, 10,    2413150,    2413150,    2413150,    2413150
 4,    3380931,     38.0,     38.0,     38.0,    118.0,  9, 10, 11,  9,    2721217,    2721217,    2721217,    2721217
 5,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 5,    3541113,     46.0,     46.0,     46.0,    142.0,  9, 10, 11, 10,    2412357,    2412357,    2412357,    2412357
 5,     933875,     47.0,     47.0,     47.0,    148.0,  9, 10, 11,  9,    1211120,    1211120,    1211120,    1211120
 5,     620555,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1072156,    1072156,    1072156,    1072156
 5,     890016,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    1187850,    1187850,    1187850,    1187850
 5,     933880,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 5,     933939,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 5,     934084,     47.0,     47.0,     47.0,    149.0,  9, 10, 11,  9,    1211202,    1211202,    1211202,    1211202
 5,    1152361,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1366122,    1366122,    1366122,    1366122
 5,    1299211,     55.0,     55.0,     56.0,    171.0,  9, 10, 11,  9,    1596555,    1596555,    1596555,    1596555
 5,    1474220,     65.0,     65.0,     65.0,    197.0,  9, 10, 11,  9,    2702180,    2702180,    2702180,    2702180
 5,    1556417,     54.0,     54.0,     55.0,    170.0,  9, 10, 11,  9,    1596555,    1596555,    1596555,    1596555
 5,     620442,     49.0,     49.0,     49.0,    153.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 5,     620437,     47.0,     46.0,     47.0,    143.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 5,      42646,     61.0,     62.0,     62.0,    192.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 5,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 5,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 5,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 5,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 5,      42651,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 5,    2524792,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 5,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 5,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 5,      43437,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 5,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 5,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 5,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 5,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 5,    3541114,     46.0,     46.0,     46.0,    142.0,  9, 10, 11, 10,    2412357,    2412357,    2412357,    2412357
 5,    2597284,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2413150,    2413150,    2413150,    2413150
 5,    3380931,     38.0,     38.0,     38.0,    118.0,  9, 10, 11,  9,    2721217,    2721217,    2721217,    2721217
 6,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 6,    3541113,     47.0,     46.0,     47.0,    142.0,  9, 10, 11, 10,    2412357,    2412357,    2412357,    2412357
 6,     933875,     47.0,     47.0,     47.0,    147.0,  9, 10, 11,  9,    1211120,    1211120,    1211120,    1211120
 6,     620555,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1072156,    1072156,    1072156,    1072156
 6,     890016,     48.0,     48.0,     49.0,    150.0,  9, 10, 11,  9,    1187850,    1187850,    1187850,    1187850
 6,     933880,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 6,     933939,     23.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 6,     934084,     47.0,     47.0,     47.0,    149.0,  9, 10, 11,  9,    1211202,    1211202,    1211202,    1211202
 6,    1152361,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1366122,    1366122,    1366122,    1366122
 6,    1299211,     54.0,     55.0,     56.0,    170.0,  9, 10, 11,  9,    1596555,    1596555,    1596555,    1596555
 6,    1474220,     65.0,     65.0,     66.0,    197.0,  9, 10, 11,  9,    2702180,    2702180,    1596563,    2702180
 6,    1556417,     53.0,     54.0,     55.0,    168.0,  9, 10, 11,  9,    1596555,      78163,    1596555,    1596555
 6,     620442,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 6,     620437,     47.0,     46.0,     47.0,    143.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 6,      42646,     61.0,     62.0,     62.0,    191.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 6,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 6,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 6,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 6,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 6,      42651,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 6,    2524792,     17.0,     18.0,     18.0,     54.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 6,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 6,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 6,      43437,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 6,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 6,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 6,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 6,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 6,    3541114,     47.0,     46.0,     47.0,    142.0,  9, 10, 11, 10,    2412357,    2412357,    2412357,    2412357
 6,    2597284,     50.0,     50.0,     50.0,    152.0,  9, 10, 11, 10,    2413150,    2413150,    2413150,    2413150
 6,    3380931,     38.0,     38.0,     38.0,    118.0,  9, 10, 11,  9,    2721217,    2721217,    2721217,    2721217
 7,      42653,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,      76485,      76485,      76485,      76485
 7,    3541113,     47.0,     47.0,     47.0,    146.0,  9, 10, 11, 11,    2412357,    2412357,    2412357,    2412357
 7,     933875,     47.0,     47.0,     47.0,    147.0,  9, 10, 11,  9,    1211120,    1211120,    1211120,    1211120
 7,     620555,     50.0,     50.0,     50.0,    153.0,  9, 10, 11, 10,    1072156,    1072156,    1072156,    1072156
 7,     890016,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1187850,    1187850,    1187850,    1187850
 7,     933880,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 7,     933939,     23.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1211122,    1211122,    1211122,    1211122
 7,     934084,     46.0,     47.0,     47.0,    146.0,  9, 10, 11,  9,    1211202,    1211202,    1211202,    1211202
 7,    1152361,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1366122,    1366122,    1366122,    1366122
 7,    1299211,     52.0,     53.0,     53.0,    161.0,  9, 10, 11,  9,    1596555,    1596555,    1596555,    1596555
 7,    1474220,     65.0,     65.0,     65.0,    197.0,  9, 10, 11,  9,    2702180,    2702180,    2702180,    2702180
 7,    1556417,     51.0,     52.0,     53.0,    159.0,  9, 10, 11,  9,      78163,    1596555,      78163,    1596555
 7,     620442,     49.0,     49.0,     49.0,    152.0,  9, 10, 11,  9,    1072132,    1072132,    1072132,    1072132
 7,     620437,     46.0,     46.0,     46.0,    142.0,  9, 10, 11, 10,    1072131,    1072131,    1072131,    1072131
 7,      42646,     61.0,     62.0,     62.0,    190.0,  9, 10, 11,  9,      76475,      76475,      76475,      76475
 7,      42647,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      76477,      76477,      76477,      76477
 7,      43441,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78184,      78184,      78184,      78184
 7,      42650,     34.0,     34.0,     34.0,    108.0,  9, 10, 11, 11,      76481,      76481,      76481,      76481
 7,      43440,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78182,      78182,      78182,      78182
 7,      42651,     17.0,     18.0,     18.0,     54.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 7,    2524792,     17.0,     18.0,     18.0,     54.0,  9, 10, 11,  9,      76482,      76482,      76482,      76482
 7,      43438,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,      78177,      78177,      78177,      78177
 7,    2524801,     42.0,     42.0,     42.0,    135.0,  9, 10, 11, 10,      78180,      78180,      78180,      78180
 7,      43437,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
 7,      43436,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,      78172,      78172,      78172,      78172
