 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    1402966,     22.0,     22.0,     22.0,     71.0,  1,  2,  3,  1,    1402966,    1402966,    1402966,    1402966
 0,    1372768,     47.0,     46.0,     46.0,    144.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    1402281,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    1521743,    1521743,    1521743,    1521743
 0,    1402401,     36.0,     36.0,     36.0,    111.0,  9, 10, 11,  9,    1521939,    1521939,    1521939,    1521939
 0,    2581417,     47.0,     47.0,     47.0,    145.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    2581488,     46.0,     45.0,     46.0,    143.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    1402411,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    1521963,    1521963,    1521963,    1521963
 0,    2581539,     45.0,     45.0,     45.0,    142.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    3308031,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,    1521966,    1521966,    1521966,    1521966
 0,    2581921,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,    1522009,    1522009,    1522009,    1522009
 0,    2581924,     45.0,     44.0,     44.0,    141.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    2581936,     45.0,     45.0,     45.0,    142.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    2581953,     45.0,     45.0,     45.0,    142.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    2574122,     45.0,     45.0,     45.0,    142.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    2574602,     45.0,     44.0,     45.0,    141.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    1402514,     44.0,     44.0,     44.0,    141.0,  9, 10, 11, 10,    1521738,    1521738,    1521738,    1521738
 0,    1402579,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    1522042,    1522042,    1522042,    1522042
 0,    2575651,     74.0,     74.0,     74.0,    227.0,  9, 10, 11,  9,    1522072,    1522072,    1522072,    1522072
 0,    3297329,     24.0,     24.0,     24.0,     75.0,  9, 10, 11,  9,    1522079,    1522079,    1522079,    1522079
 0,    3297022,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1522104,    1522104,    1522104,    1522104
 0,    2576325,     71.0,     71.0,     71.0,    223.0,  9, 10, 11,  9,    1522072,    1522072,    1522072,    1522072
