 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    2578038,     14.0,      9.0,     14.0,     31.0,  1,  2,  3,  2,    2578038,    2227009,    1404759,    2227009
 0,    3104829,      8.0,      6.0,      8.0,     21.0,  1,  2,  3,  2,    3104829,    2554250,    3104829,    2554250
 0,    3104816,      6.0,      5.0,      6.0,     16.0,  1,  2,  3,  2,    3104810,    3104810,    3104810,    3104816
 0,    1405881,     15.0,      9.0,     14.0,     31.0,  1,  2,  3,  2,    1404717,    2227009,    1405881,    2227009
 0,    1346290,     65.0,     65.0,     64.0,    196.0,  9, 10, 11, 11,    1465687,    1465687,    1465687,    1465687
 0,    1346302,     64.0,     65.0,     65.0,    196.0,  9, 10, 11,  9,    1465692,    1465692,    1465692,    1465692
 0,    1351820,     25.0,     24.0,     24.0,     75.0,  9, 10, 11,  9,    1469169,    1469169,    1469169,    1469169
 0,    1402217,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1521595,    1521595,    1521595,    1521595
 0,    1402208,     54.0,     53.0,     53.0,    172.0,  1,  2,  3,  3,    1402208,    1402208,    1402208,    1402208
 0,    1404124,     23.0,     23.0,     23.0,     72.0,  9, 10, 11,  9,    1522826,    1522826,    1522826,    1522826
 0,    1404139,     38.0,     38.0,     37.0,    121.0,  1,  2,  3,  3,    1404254,    1404254,    1404254,    1404254
 0,    1404184,     32.0,     32.0,     31.0,    102.0,  1,  2,  3,  3,    1404254,    1404254,    1404254,    1404254
 0,    1404234,     27.0,     27.0,     26.0,     85.0,  1,  2,  3,  3,    1404229,    1404229,    1404254,    1404254
 0,    1404249,     27.0,     27.0,     26.0,     85.0,  1,  2,  3,  3,    1404229,    1404229,    1404249,    1404249
 0,    1404283,     24.0,     24.0,     23.0,     75.0,  1,  2,  3,  3,    1404254,    1404254,    1404254,    1404264
 0,    1404264,     23.0,     23.0,     23.0,     74.0,  1,  2,  3,  3,    1404264,    1404264,    1404254,    1404264
 0,    2540335,     21.0,     21.0,     20.0,     67.0,  1,  2,  3,  3,    1404305,    1404305,    1404325,    1404325
 0,    1404330,     20.0,     20.0,     20.0,     64.0,  1,  2,  3,  3,    1404325,    1404325,    1404325,    1404325
 0,    1404429,     10.0,     11.0,     10.0,     34.0,  1,  2,  3,  3,    1404429,    1404429,    1404429,    1404429
 0,    1404446,      5.0,      5.0,      5.0,     17.0,  1,  2,  3,  1,    1404446,    1404446,    1404446,    1404446
 0,    2575552,     26.0,     17.0,     25.0,     57.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    1404451,     20.0,     14.0,     20.0,     45.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    1404458,     16.0,     13.0,     17.0,     45.0,  9,  2, 11,  2,    1523069,    2554250,    1523069,    2554250
 0,    2575601,     20.0,     13.0,     19.0,     44.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    1404478,     17.0,     12.0,     17.0,     39.0,  9,  2,  3,  2,    1523079,    2554250,    2554250,    2554250
 0,    1404488,     17.0,     12.0,     17.0,     41.0,  1,  2,  3,  2,    1404488,    2554250,    1404488,    2554250
 0,    1404504,     15.0,     12.0,     14.0,     39.0,  1,  2,  3,  2,    1404504,    1404504,    1404504,    1404504
 0,    1404521,     13.0,     10.0,     12.0,     34.0,  1,  2,  3,  2,    1404521,    1404521,    1404521,    1404521
 0,    1404531,     11.0,      9.0,     11.0,     30.0,  1,  2,  3,  2,    1404531,    1404531,    1404531,    1404531
 0,    2575731,     17.0,     12.0,     17.0,     39.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    2575834,     17.0,     12.0,     17.0,     39.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    1404541,     17.0,     12.0,     17.0,     39.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    2577468,     17.0,     12.0,     17.0,     39.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    2577489,     17.0,     11.0,     17.0,     38.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    2577498,     17.0,     11.0,     16.0,     37.0,  1,  2,  3,  2,    2554250,    1404737,    2554250,    1404759
 0,    1404677,     17.0,     11.0,     16.0,     36.0,  1,  2,  3,  2,    1404712,    1404707,    1404759,    1404759
 0,    1404687,     15.0,     11.0,     15.0,     35.0,  1,  2,  3,  2,    1404687,    1404687,    1404687,    1404687
 0,    1404692,     15.0,     10.0,     14.0,     32.0,  1,  2,  3,  2,    1404759,    1404692,    2227009,    1404759
 0,    1404697,     11.0,      8.0,     11.0,     25.0,  1,  2,  3,  2,    1404697,    1404697,    1404697,    1404697
 0,    1404722,     13.0,      8.0,     12.0,     28.0,  1,  2,  3,  2,    1404712,    1404722,    1404722,    1404722
 0,    1404717,     13.0,      8.0,     13.0,     28.0,  1,  2,  3,  2,    1404712,    1404717,    1404712,    1404717
 0,    2577973,     15.0,      9.0,     14.0,     31.0,  1,  2,  3,  2,    1404707,    1404737,    1404732,    1404737
 0,    2578049,     15.0,      9.0,     14.0,     30.0,  1,  2,  3,  2,    1404707,    1404732,    1404717,    1404759
 0,    2578079,     14.0,      9.0,     14.0,     30.0,  1,  2,  3,  2,    1404732,    1404732,    1404717,    1404732
 0,    1404732,     14.0,      9.0,     13.0,     29.0,  1,  2,  3,  2,    1404732,    1404732,    1404732,    1404732
 0,    2768244,     13.0,      9.0,     13.0,     28.0,  1,  2,  3,  2,    2768244,    1404732,    1404732,    2768244
 0,    1404759,     13.0,      8.0,     12.0,     26.0,  1,  2,  3,  2,    1404737,    1404759,    1404759,    1404759
 0,    2227009,     13.0,      8.0,     12.0,     27.0,  1,  2,  3,  2,    2227009,    2227009,    2227009,    2227009
 0,    2581175,     15.0,      9.0,     14.0,     31.0,  1,  2,  3,  2,    1404712,    2227009,    1405881,    2227009
 0,    2520006,     20.0,     19.0,     19.0,     62.0,  1,  2,  3,  3,    2520006,    2520006,    2520006,    2520006
 0,    2579150,     17.0,     14.0,     17.0,     45.0,  9,  2, 11,  2,    2381403,    2554250,    2381403,    2554250
 0,    2537646,     17.0,     13.0,     17.0,     45.0,  9,  2, 11,  2,    2381403,    2554250,    2381403,    2554250
 0,    2554230,      4.0,      2.0,      4.0,      9.0,  1,  2,  3,  2,    2554230,    2554230,    2554230,    2554230
 0,    2554250,      5.0,      3.0,      5.0,     11.0,  1,  2,  3,  2,    2554250,    2554250,    2554250,    2554250
 0,    2540358,     22.0,     22.0,     21.0,     69.0,  1,  2,  3,  3,    1404305,    1404305,    1404305,    2540358
 1,    2578038,     17.0,     12.0,     16.0,     41.0,  1,  2,  3,  2,    2227009,    2578038,    2578038,    2578038
 1,    3104829,      9.0,      7.0,      9.0,     24.0,  1,  2,  3,  2,    3104829,    3104829,    3104829,    3104829
 1,    3104816,      7.0,      5.0,      7.0,     18.0,  1,  2,  3,  2,    3104810,    3104816,    3104810,    3104816
 1,    1405881,     17.0,     13.0,     17.0,     42.0,  1,  2,  3,  2,    2227009,    1404702,    1404717,    2227009
 1,    1346290,     65.0,     65.0,     65.0,    197.0,  9, 10, 11, 10,    1465687,    1465687,    1465687,    1465687
 1,    1346302,     64.0,     65.0,     65.0,    196.0,  9, 10, 11,  9,    1465692,    1465692,    1465692,    1465692
 1,    1351820,     25.0,     24.0,     24.0,     75.0,  9, 10, 11,  9,    1469169,    1469169,    1469169,    1469169
