 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 1,    2537142,     33.0,     36.0,     35.0,    109.0,  1,  2,  3,  1,    1272360,    1272003,    1272003,    1272003
 1,    2537151,     36.0,     39.0,     38.0,    118.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 1,    2537159,     38.0,     41.0,     40.0,    125.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 1,    2538969,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2382148,    2382148,    2382148,    2382148
 1,    2539108,     22.0,     22.0,     22.0,     72.0,  9, 10, 11,  9,    2382245,    2382245,    2382245,    2382245
 1,    2597348,     23.0,     23.0,     23.0,     75.0,  1,  2,  3,  1,    1272527,    1272527,    1272527,    1272527
 1,    3988692,     10.0,     10.0,     10.0,     34.0,  1,  2,  3,  3,    3988692,    3988692,    3988692,    3988692
 2,    1327284,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1454550,    1454550,    1454550,    1454550
 2,    1476197,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    1598853,    1598853,    1598853,    1598853
 2,    1272511,     18.0,     18.0,     18.0,     59.0,  1,  2,  3,  2,    1272511,    1272511,    1272511,    1272511
 2,     455239,     45.0,     45.0,     45.0,    143.0,  9, 10, 11, 10,     892789,     892789,     892789,     892789
 2,     231563,     48.0,     47.0,     48.0,    149.0,  9, 10, 11, 10,    1044648,    1044648,    1044648,    1044648
 2,    1118829,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1344569,    1344569,    1344569,    1344569
 2,    1118839,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1344570,    1344570,    1344570,    1344570
 2,     525317,     48.0,     48.0,     47.0,    148.0,  9, 10, 11, 11,    1049719,    1049719,    1049719,    1049719
 2,    1486648,     52.0,     51.0,     51.0,    162.0,  9, 10, 11,  9,    1606187,    1606187,    1606187,    1606187
 2,    2579513,     38.0,     38.0,     38.0,    122.0,  1,  2,  3,  2,      41532,      41532,      41532,    1272511
 2,    1272360,     25.0,     27.0,     26.0,     80.0,  1,  2,  3,  1,    1272003,    1272360,    1272360,    1272360
 2,    1272532,     18.0,     18.0,     18.0,     59.0,  1,  2,  3,  1,    1272532,    1272532,    1272532,    1272532
 2,    1272537,     16.0,     16.0,     16.0,     53.0,  1,  2,  3,  1,    1272537,    1272537,    1272537,    1272537
 2,    1272551,     10.0,     10.0,     10.0,     32.0,  1,  2,  3,  1,    1272551,    1272551,    1272551,    1272551
 2,    1272556,      8.0,      8.0,      8.0,     28.0,  1,  2,  3,  1,    1272556,    1272556,    1272556,    1272556
 2,    1415793,     47.0,     48.0,     48.0,    149.0,  9, 10, 11,  9,    1533786,    1533786,    1533786,    1533786
 2,    1476151,     45.0,     46.0,     45.0,    143.0,  9, 10, 11, 11,    1598831,    1598831,    1598831,    1598831
 2,    1486643,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1606185,    1606185,    1606185,    1606185
 2,    2528541,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    2375072,    2375072,    2375072,    2375072
 2,    2528505,     52.0,     55.0,     54.0,    159.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 2,    2528500,     52.0,     54.0,     53.0,    158.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 2,    2528536,     50.0,     50.0,     50.0,    152.0,  9, 10, 11,  9,    2375071,    2375071,    2375071,    2375071
 2,    2528552,     48.0,     48.0,     48.0,    149.0,  9, 10, 11,  9,    2375078,    2375078,    2375078,    2375078
 2,    2528560,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,     904855,    2375083,    2375083,    2375083
 2,    2528579,     46.0,     47.0,     46.0,    147.0,  9, 10, 11,  9,    2375092,    2375092,    2375092,    2375092
 2,    2528595,     46.0,     47.0,     47.0,    148.0,  1, 10, 11,  9,    1272003,      74327,      74327,      74327
 2,    2537109,     26.0,     29.0,     28.0,     86.0,  1,  2,  3,  1,    1272360,    1272003,    1272003,    1272003
 2,    2537117,     29.0,     32.0,     31.0,     95.0,  1,  2,  3,  1,    1272003,    1272003,    1272360,    1272360
 2,    2537125,     31.0,     34.0,     33.0,    100.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 2,    2537134,     33.0,     36.0,     35.0,    106.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 2,    2537142,     34.0,     37.0,     36.0,    109.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 2,    2537151,     36.0,     40.0,     39.0,    118.0,  1,  2,  3,  1,    1272360,    1272003,    1272003,    1272360
 2,    2537159,     39.0,     42.0,     41.0,    125.0,  1,  2,  3,  1,    1272003,    1272003,    1272360,    1272360
 2,    2538969,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2382148,    2382148,    2382148,    2382148
 2,    2539108,     22.0,     22.0,     22.0,     72.0,  9, 10, 11,  9,    2382245,    2382245,    2382245,    2382245
 2,    2597348,     23.0,     23.0,     23.0,     75.0,  1,  2,  3,  1,    1272527,    1272527,    1272527,    1272527
 2,    3988692,     10.0,     10.0,     10.0,     35.0,  1,  2,  3,  1,    3988692,    3988692,    3988692,    3988692
 3,    1327284,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1454550,    1454550,    1454550,    1454550
 3,    1476197,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    1598853,    1598853,    1598853,    1598853
 3,    1272511,     18.0,     18.0,     18.0,     59.0,  1,  2,  3,  2,    1272511,    1272511,    1272511,    1272511
 3,     455239,     45.0,     45.0,     45.0,    143.0,  9, 10, 11, 10,     892789,     892789,     892789,     892789
 3,     231563,     48.0,     47.0,     47.0,    149.0,  9, 10, 11, 10,    1044648,    1044648,    1044648,    1044648
 3,    1118829,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1344569,    1344569,    1344569,    1344569
 3,    1118839,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1344570,    1344570,    1344570,    1344570
 3,     525317,     48.0,     48.0,     48.0,    150.0,  9, 10, 11, 11,    1049719,    1049719,    1049719,    1049719
 3,    1486648,     52.0,     51.0,     51.0,    162.0,  9, 10, 11,  9,    1606187,    1606187,    1606187,    1606187
 3,    2579513,     38.0,     38.0,     38.0,    122.0,  1,  2,  3,  2,      41532,      41532,      41532,    1272511
 3,    1272360,     25.0,     27.0,     26.0,     82.0,  1,  2,  3,  1,    1272360,    1272360,    1272360,    1272360
 3,    1272532,     18.0,     18.0,     18.0,     59.0,  1,  2,  3,  1,    1272532,    1272532,    1272532,    1272532
 3,    1272537,     16.0,     16.0,     16.0,     53.0,  1,  2,  3,  1,    1272537,    1272537,    1272537,    1272537
 3,    1272551,     10.0,     10.0,     10.0,     32.0,  1,  2,  3,  1,    1272551,    1272551,    1272551,    1272551
 3,    1272556,      8.0,      8.0,      8.0,     28.0,  1,  2,  3,  1,    1272556,    1272556,    1272556,    1272556
 3,    1415793,     47.0,     48.0,     48.0,    148.0,  9, 10, 11,  9,    1533786,    1533786,    1533786,    1533786
 3,    1476151,     45.0,     45.0,     45.0,    144.0,  9, 10, 11,  9,    1598831,    1598831,    1598831,    1598831
 3,    1486643,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1606185,    1606185,    1606185,    1606185
 3,    2528541,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    2375072,    2375072,    2375072,    2375072
 3,    2528505,     53.0,     55.0,     54.0,    162.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 3,    2528500,     53.0,     55.0,     54.0,    161.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 3,    2528536,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2375071,    2375071,    2375071,    2375071
 3,    2528552,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    2375078,    2375078,    2375078,    2375078
 3,    2528560,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    2375083,    2375083,    2375083,    2375083
 3,    2528579,     46.0,     47.0,     46.0,    148.0,  9, 10, 11,  9,    2375092,    2375092,    2375092,    2375092
 3,    2528595,     46.0,     47.0,     47.0,    148.0,  9, 10, 11,  9,      74327,      74327,      74327,      74327
 3,    2537109,     27.0,     29.0,     28.0,     88.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 3,    2537117,     30.0,     32.0,     31.0,     97.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 3,    2537125,     31.0,     34.0,     33.0,    102.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 3,    2537134,     33.0,     36.0,     35.0,    109.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 3,    2537142,     34.0,     37.0,     36.0,    111.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 3,    2537151,     37.0,     40.0,     39.0,    121.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 3,    2537159,     39.0,     42.0,     41.0,    128.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 3,    2538969,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2382148,    2382148,    2382148,    2382148
 3,    2539108,     22.0,     22.0,     22.0,     72.0,  9, 10, 11,  9,    2382245,    2382245,    2382245,    2382245
 3,    2597348,     23.0,     23.0,     23.0,     75.0,  1,  2,  3,  1,    1272527,    1272527,    1272527,    1272527
 3,    3988692,     10.0,     10.0,     10.0,     35.0,  1,  2,  3,  1,    3988692,    3988692,    3988692,    3988692
 4,    1327284,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1454550,    1454550,    1454550,    1454550
 4,    1476197,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    1598853,    1598853,    1598853,    1598853
 4,    1272511,     18.0,     18.0,     18.0,     60.0,  1,  2,  3,  1,    1272511,    1272511,    1272511,    1272511
 4,     455239,     45.0,     45.0,     45.0,    143.0,  9, 10, 11,  9,     892789,     892789,     892789,     892789
 4,     231563,     48.0,     47.0,     48.0,    149.0,  9, 10, 11,  9,    1044648,    1044648,    1044648,    1044648
 4,    1118829,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1344569,    1344569,    1344569,    1344569
 4,    1118839,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1344570,    1344570,    1344570,    1344570
 4,     525317,     48.0,     48.0,     48.0,    150.0,  9, 10, 11, 11,    1049719,    1049719,    1049719,    1049719
 4,    1486648,     52.0,     51.0,     51.0,    162.0,  9, 10, 11,  9,    1606187,    1606187,    1606187,    1606187
 4,    2579513,     38.0,     38.0,     38.0,    122.0,  1,  2,  3,  3,      41532,      41532,      41532,      41532
 4,    1272360,     25.0,     27.0,     26.0,     81.0,  1,  2,  3,  1,    1272003,    1272360,    1272360,    1272360
 4,    1272532,     18.0,     18.0,     18.0,     59.0,  1,  2,  3,  1,    1272532,    1272532,    1272532,    1272532
 4,    1272537,     16.0,     16.0,     16.0,     53.0,  1,  2,  3,  1,    1272537,    1272537,    1272537,    1272537
 4,    1272551,     10.0,     10.0,     10.0,     32.0,  1,  2,  3,  1,    1272551,    1272551,    1272551,    1272551
 4,    1272556,      8.0,      8.0,      8.0,     28.0,  1,  2,  3,  1,    1272556,    1272556,    1272556,    1272556
 4,    1415793,     47.0,     48.0,     48.0,    148.0,  9, 10, 11,  9,    1533786,    1533786,    1533786,    1533786
 4,    1476151,     45.0,     45.0,     45.0,    144.0,  9, 10, 11,  9,    1598831,    1598831,    1598831,    1598831
 4,    1486643,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1606185,    1606185,    1606185,    1606185
 4,    2528541,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    2375072,    2375072,    2375072,    2375072
 4,    2528505,     52.0,     55.0,     54.0,    160.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 4,    2528500,     52.0,     55.0,     54.0,    160.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 4,    2528536,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2375071,    2375071,    2375071,    2375071
 4,    2528552,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    2375078,    2375078,    2375078,    2375078
 4,    2528560,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    2375083,    2375083,    2375083,    2375083
 4,    2528579,     46.0,     47.0,     46.0,    147.0,  9, 10, 11,  9,    2375092,    2375092,    2375092,    2375092
 4,    2528595,     46.0,     47.0,     47.0,    148.0,  1, 10, 11,  9,    1272003,      74327,      74327,      74327
 4,    2537109,     27.0,     29.0,     28.0,     87.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 4,    2537117,     29.0,     32.0,     31.0,     96.0,  1,  2,  3,  1,    1272360,    1272003,    1272003,    1272003
 4,    2537125,     31.0,     34.0,     33.0,    101.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 4,    2537134,     33.0,     36.0,     35.0,    107.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 4,    2537142,     34.0,     37.0,     36.0,    110.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 4,    2537151,     37.0,     40.0,     39.0,    119.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 4,    2537159,     39.0,     42.0,     41.0,    126.0,  1,  2,  3,  1,    1272003,    1272360,    1272003,    1272360
 4,    2538969,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2382148,    2382148,    2382148,    2382148
 4,    2539108,     22.0,     22.0,     22.0,     72.0,  9, 10, 11,  9,    2382245,    2382245,    2382245,    2382245
 4,    2597348,     23.0,     23.0,     23.0,     75.0,  1,  2,  3,  1,    1272527,    1272527,    1272527,    1272527
 4,    3988692,     10.0,     10.0,     10.0,     35.0,  1,  2,  3,  1,    3988692,    3988692,    3988692,    3988692
 5,    1327284,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1454550,    1454550,    1454550,    1454550
 5,    1476197,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    1598853,    1598853,    1598853,    1598853
 5,    1272511,     18.0,     18.0,     18.0,     60.0,  1,  2,  3,  1,    1272511,    1272511,    1272511,    1272511
 5,     455239,     45.0,     45.0,     45.0,    143.0,  9, 10, 11,  9,     892789,     892789,     892789,     892789
 5,     231563,     48.0,     47.0,     48.0,    149.0,  9, 10, 11, 10,    1044648,    1044648,    1044648,    1044648
 5,    1118829,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1344569,    1344569,    1344569,    1344569
 5,    1118839,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1344570,    1344570,    1344570,    1344570
 5,     525317,     48.0,     48.0,     47.0,    149.0,  9, 10, 11, 11,    1049719,    1049719,    1049719,    1049719
 5,    1486648,     52.0,     52.0,     52.0,    163.0,  9, 10, 11, 10,    1606187,    1606187,    1606187,    1606187
 5,    2579513,     38.0,     38.0,     38.0,    123.0,  1,  2,  3,  3,      41532,      41532,      41532,      41532
 5,    1272360,     27.0,     28.0,     28.0,     87.0,  1,  2,  3,  1,    1272003,    1272003,    1272360,    1272360
 5,    1272532,     18.0,     18.0,     18.0,     59.0,  1,  2,  3,  1,    1272532,    1272532,    1272532,    1272532
 5,    1272537,     16.0,     16.0,     16.0,     53.0,  1,  2,  3,  3,    1272537,    1272537,    1272537,    1272537
 5,    1272551,     10.0,     10.0,     10.0,     33.0,  1,  2,  3,  1,    1272551,    1272551,    1272551,    1272551
 5,    1272556,      8.0,      8.0,      8.0,     28.0,  1,  2,  3,  1,    1272556,    1272556,    1272556,    1272556
 5,    1415793,     47.0,     46.0,     48.0,    146.0,  9, 10, 11, 10,    1533786,    1533786,    1533786,    1533786
 5,    1476151,     45.0,     45.0,     45.0,    144.0,  9, 10, 11,  9,    1598831,    1598831,    1598831,    1598831
 5,    1486643,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1606185,    1606185,    1606185,    1606185
 5,    2528541,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    2375072,    2375072,    2375072,    2375072
 5,    2528505,     54.0,     55.0,     56.0,    166.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 5,    2528500,     54.0,     55.0,     56.0,    165.0,  9, 10, 11,  9,     904855,     904855,     904855,     904855
 5,    2528536,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    2375071,    2375071,    2375071,    2375071
 5,    2528552,     48.0,     48.0,     48.0,    149.0,  9, 10, 11,  9,    2375078,    2375078,    2375078,    2375078
 5,    2528560,     48.0,     48.0,     48.0,    150.0,  9, 10, 11,  9,    2375083,    2375083,    2375083,    2375083
 5,    2528579,     46.0,     46.0,     47.0,    145.0,  9, 10, 11, 10,    2375092,    2375092,    2375092,    2375092
 5,    2528595,     47.0,     47.0,     47.0,    148.0,  9, 10, 11,  9,      74327,      74327,      74327,      74327
 5,    2537109,     29.0,     30.0,     30.0,     93.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272360
 5,    2537117,     32.0,     33.0,     33.0,    104.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 5,    2537125,     33.0,     35.0,     35.0,    109.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 5,    2537134,     36.0,     37.0,     37.0,    116.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 5,    2537142,     37.0,     38.0,     38.0,    119.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 5,    2537151,     40.0,     41.0,     42.0,    129.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 5,    2537159,     42.0,     43.0,     44.0,    136.0,  1,  2,  3,  1,    1272003,    1272003,    1272003,    1272003
 5,    2538969,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2382148,    2382148,    2382148,    2382148
 5,    2539108,     22.0,     22.0,     22.0,     72.0,  9, 10, 11,  9,    2382245,    2382245,    2382245,    2382245
 5,    2597348,     23.0,     23.0,     23.0,     76.0,  1,  2,  3,  1,    1272527,    1272527,    1272527,    1272527
 5,    3988692,     11.0,     11.0,     10.0,     35.0,  1,  2,  3,  1,    1272556,    1272556,    3988692,    3988692
 6,    1327284,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1454550,    1454550,    1454550,    1454550
 6,    1476197,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    1598853,    1598853,    1598853,    1598853
 6,    1272511,     19.0,     19.0,     19.0,     61.0,  1,  2,  3,  1,    1272511,    1272511,    1272511,    1272511
 6,     455239,     45.0,     45.0,     45.0,    143.0,  9, 10, 11,  9,     892789,     892789,     892789,     892789
 6,     231563,     48.0,     47.0,     47.0,    149.0,  9, 10, 11, 10,    1044648,    1044648,    1044648,    1044648
 6,    1118829,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1344569,    1344569,    1344569,    1344569
 6,    1118839,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1344570,    1344570,    1344570,    1344570
 6,     525317,     48.0,     48.0,     48.0,    150.0,  9, 10, 11, 10,    1049719,    1049719,    1049719,    1049719
 6,    1486648,     53.0,     53.0,     53.0,    167.0,  9, 10, 11, 10,    1606187,    1606187,    1606187,    1606187
 6,    2579513,     39.0,     39.0,     39.0,    125.0,  1,  2,  3,  2,      41532,      41532,      41532,    1272511
 6,    1272360,     29.0,     31.0,     31.0,     95.0,  1,  2,  3,  1,    1272360,    1272003,    1272003,    1272360
