 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    2579020,     74.0,     74.0,     73.0,    223.0,  9, 10, 11, 11,    2404125,    2404125,    2404125,    2404125
 0,    2579038,     73.0,     73.0,     73.0,    221.0,  9, 10, 11, 11,    2404125,    2404125,    2404125,    2404125
 0,    2579059,     23.0,     23.0,     23.0,     71.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2579067,     23.0,     23.0,     23.0,     71.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2579080,     23.0,     23.0,     23.0,     72.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2579088,     23.0,     23.0,     23.0,     72.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2579101,     24.0,     23.0,     23.0,     72.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2580517,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,      80648,      80648,      80648,      80648
 0,    2450866,     23.0,     23.0,     23.0,     71.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2599986,     23.0,     22.0,     22.0,     71.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    3214198,     23.0,     22.0,     22.0,     71.0,  9, 10, 11, 10,      80388,      80388,      80388,      80388
 0,    2573886,     70.0,     70.0,     71.0,    213.0,  9, 10, 11,  9,    2401506,    2401506,    2401506,    2401506
 0,      44399,     44.0,     45.0,     44.0,    145.0,  1,  2,  3,  1,      44398,      44398,      44398,      44398
 0,    2577878,     38.0,     38.0,     38.0,    123.0,  1,  2,  3,  1,      44402,      44402,      44402,      44402
 0,    2452324,     33.0,     33.0,     33.0,    108.0,  9, 10, 11,  9,    2323566,    2323566,    2323566,    2323566
 0,    2575866,     64.0,     64.0,     64.0,    197.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2575874,     65.0,     65.0,     65.0,    198.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2575898,     64.0,     64.0,     64.0,    196.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2575929,     63.0,     63.0,     63.0,    194.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2575974,     62.0,     62.0,     62.0,    193.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2576338,     61.0,     61.0,     61.0,    192.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2576354,     61.0,     61.0,     61.0,    192.0,  9, 10, 11,  9,      80398,      80398,      80398,      80398
 0,    2576367,     45.0,     45.0,     45.0,    139.0,  9, 10, 11, 10,      80365,      80365,      80365,      80365
 0,    2576385,     46.0,     45.0,     45.0,    140.0,  9, 10, 11, 10,      80365,      80365,      80365,      80365
 0,    2576393,     46.0,     46.0,     45.0,    140.0,  9, 10, 11, 10,      80365,      80365,      80365,      80365
 0,    2576409,     46.0,     46.0,     46.0,    141.0,  9, 10, 11, 10,      80365,      80365,      80365,      80365
 0,    2576417,     47.0,     46.0,     46.0,    141.0,  9, 10, 11, 11,      80365,      80365,      80365,      80365
 0,    2451839,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,      80366,      80366,      80366,      80366
 0,    2576473,     72.0,     72.0,     72.0,    224.0,  9, 10, 11,  9,    2402586,    2402586,    2402586,    2402586
 0,    2576489,     36.0,     36.0,     36.0,    111.0,  9, 10, 11,  9,      80211,      80211,      80211,      80211
 0,    2528661,     35.0,     35.0,     35.0,    110.0,  9, 10, 11,  9,      80211,      80211,      80211,      80211
 0,    2528667,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2375138,    2375138,    2375138,    2375138
