 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    2577638,     74.0,     73.0,     73.0,    224.0,  9, 10, 11, 10,      74255,      74255,      74255,      74255
 0,    2577648,     75.0,     74.0,     74.0,    226.0,  9, 10, 11, 10,      74255,      74255,      74255,      74255
 0,    3761560,     60.0,     64.0,     63.0,    192.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    2581233,     69.0,     68.0,     70.0,    211.0,  9, 10, 11, 10,      74242,      74242,      74242,      74242
 0,      41506,     70.0,     69.0,     71.0,    212.0,  9, 10, 11, 10,      74242,      74242,      74242,      74242
 0,    2581268,     69.0,     68.0,     69.0,    209.0,  9, 10, 11, 10,      74242,      74242,      74242,      74242
 0,    2581283,     52.0,     52.0,     53.0,    162.0,  9, 10, 11, 10,    2366920,    2366920,    2366920,    2366920
 0,      41509,     52.0,     51.0,     52.0,    160.0,  9, 10, 11, 10,    2366920,    2366920,    2366920,    2366920
 0,    2581293,     66.0,     69.0,     68.0,    200.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    2581304,     64.0,     67.0,     66.0,    197.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    2581324,     63.0,     67.0,     66.0,    197.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    1671109,     63.0,     66.0,     65.0,    196.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    2581349,     63.0,     66.0,     65.0,    195.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    2519984,     16.0,     17.0,     17.0,     50.0,  9, 10, 11,  9,    1744301,    1744301,    1744301,    1744301
 0,    1671079,     61.0,     65.0,     63.0,    193.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 0,    2581427,     71.0,     70.0,     70.0,    220.0,  9, 10, 11, 10,      74255,      74255,      74255,      74255
 0,    2581448,     69.0,     69.0,     69.0,    218.0,  9, 10, 11, 10,      74255,      74255,      74255,      74255
 0,    2537309,     53.0,     53.0,     53.0,    168.0,  9, 10, 11,  9,    2381255,    2381255,    2381255,    2381255
 1,    2577638,     74.0,     74.0,     73.0,    225.0,  9, 10, 11, 11,      74255,      74255,      74255,      74255
 1,    2577648,     75.0,     75.0,     74.0,    226.0,  9, 10, 11, 11,      74255,      74255,      74255,      74255
 1,    3761560,     62.0,     64.0,     64.0,    196.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
 1,    2581233,     70.0,     70.0,     71.0,    216.0,  9, 10, 11,  9,      74242,      74242,      74242,      74242
 1,      41506,     71.0,     71.0,     72.0,    217.0,  9, 10, 11,  9,      74242,      74242,      74242,      74242
 1,    2581268,     69.0,     70.0,     70.0,    214.0,  9, 10, 11,  9,      74242,      74242,      74242,      74242
 1,    2581283,     53.0,     53.0,     53.0,    164.0,  9, 10, 11,  9,    2366920,    2366920,    2366920,    2366920
 1,      41509,     52.0,     52.0,     52.0,    163.0,  9, 10, 11,  9,    2366920,    2366920,    2366920,    2366920
 1,    2581293,     67.0,     69.0,     69.0,    205.0,  9, 10, 11,  9,    2405113,    2405113,    2405113,    2405113
