station,BusID,HC_firm_min,HC_median,HC_mean,HC_p90,HC_p95,HC_nonfirm,gain_nonfirm_minus_firm,ratio_nonfirm_to_firm
65025,43455,52.0,53.0,52.666666666666664,53.0,53.849999999999994,53.849999999999994,1.8499999999999943,1.035576923076923
65025,43456,51.0,52.0,51.708333333333336,52.0,52.849999999999994,52.849999999999994,1.8499999999999943,1.0362745098039214
65025,43457,51.0,52.0,52.25,53.0,53.0,53.0,2.0,1.0392156862745099
65025,44255,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,44293,67.0,69.5,69.29166666666667,70.0,70.0,70.0,3.0,1.044776119402985
65025,44300,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,44304,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,649581,49.0,50.0,50.208333333333336,51.7,52.0,52.0,3.0,1.0612244897959184
65025,933924,54.0,55.0,55.208333333333336,56.0,56.0,56.0,2.0,1.037037037037037
65025,933929,56.0,56.0,56.125,56.7,57.0,57.0,1.0,1.0178571428571428
65025,1119992,66.0,67.0,67.0,68.0,68.0,68.0,2.0,1.0303030303030303
65025,1120085,71.0,71.0,71.0,71.0,71.0,71.0,0.0,1.0
65025,1203904,51.0,54.0,53.5,55.0,55.0,55.0,4.0,1.0784313725490196
65025,1405960,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,1406046,46.0,47.5,47.625,49.0,49.0,49.0,3.0,1.065217391304348
65025,2239329,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,2524843,49.0,50.0,49.916666666666664,51.0,51.0,51.0,2.0,1.0408163265306123
65025,2524851,49.0,50.0,49.75,51.0,51.0,51.0,2.0,1.0408163265306123
65025,2524922,67.0,69.5,69.25,70.0,70.0,70.0,3.0,1.044776119402985
65025,2525031,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,2525046,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,2525133,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,2537242,50.0,51.0,51.125,52.0,52.0,52.0,2.0,1.04
65025,2537247,15.0,17.0,16.5,17.0,17.0,17.0,2.0,1.1333333333333333
65025,2538885,51.0,52.0,52.291666666666664,53.0,53.0,53.0,2.0,1.0392156862745099
65025,2573776,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65025,2573791,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65025,2573831,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65025,2573943,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65025,2574035,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65025,2574144,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65025,2574617,55.0,55.0,55.0,55.0,55.0,55.0,0.0,1.0
65025,2574775,50.0,51.0,51.208333333333336,52.0,52.0,52.0,2.0,1.04
65025,2574794,50.0,51.0,51.291666666666664,52.0,52.0,52.0,2.0,1.04
65025,2575174,51.0,52.0,52.166666666666664,53.0,53.0,53.0,2.0,1.0392156862745099
65025,2575228,68.0,70.0,69.45833333333333,70.0,70.85,70.85,2.8499999999999943,1.0419117647058822
65025,2575231,67.0,69.5,69.29166666666667,70.0,70.0,70.0,3.0,1.044776119402985
65025,2575371,67.0,69.0,68.45833333333333,69.0,69.85,69.85,2.8499999999999943,1.0425373134328357
65025,2575422,66.0,68.0,67.5,68.0,68.85,68.85,2.8499999999999943,1.043181818181818
65025,2575448,66.0,68.0,68.04166666666667,69.0,69.0,69.0,3.0,1.0454545454545454
65025,2575544,67.0,69.0,69.0,70.0,70.0,70.0,3.0,1.044776119402985
65025,2575568,68.0,70.0,69.75,71.0,71.0,71.0,3.0,1.0441176470588236
65025,2576524,49.0,50.5,50.458333333333336,51.0,51.0,51.0,2.0,1.0408163265306123
65025,2577330,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0
65025,2577380,52.0,52.0,52.0,52.0,52.0,52.0,0.0,1.0
65025,2577530,48.0,50.0,49.958333333333336,51.0,51.0,51.0,3.0,1.0625
65025,2577532,49.0,50.0,50.0,51.0,51.0,51.0,2.0,1.0408163265306123
65025,2577535,48.0,50.0,49.958333333333336,51.0,51.0,51.0,3.0,1.0625
65025,2579329,67.0,69.5,69.29166666666667,70.0,70.0,70.0,3.0,1.044776119402985
65025,2614720,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65025,2614721,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65025,2614724,54.0,54.0,54.0,54.0,54.0,54.0,0.0,1.0
65025,3191508,24.0,25.0,24.958333333333332,25.0,25.0,25.0,1.0,1.0416666666666667
65025,3191539,18.0,18.0,18.0,18.0,18.0,18.0,0.0,1.0
65025,3191564,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,3191586,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3191610,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3191685,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,3191706,18.0,19.0,18.916666666666668,19.0,19.0,19.0,1.0,1.0555555555555556
65025,3191738,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3191744,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3191755,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,3191763,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,3191771,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3191776,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3191784,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,3191794,25.0,26.0,25.833333333333332,26.0,26.0,26.0,1.0,1.04
65025,3193967,24.0,25.0,25.208333333333332,26.0,26.0,26.0,2.0,1.0833333333333333
65025,3193988,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194006,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3194050,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194071,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65025,3194096,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194097,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3194110,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65025,3194140,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194145,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194443,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194448,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194458,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194467,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194502,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194526,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194541,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194626,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194638,51.0,53.5,53.166666666666664,54.0,54.849999999999994,54.849999999999994,3.8499999999999943,1.0754901960784313
65025,3194708,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194731,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194737,26.0,27.0,26.75,27.0,27.0,27.0,1.0,1.0384615384615385
65025,3194751,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3194851,55.0,55.0,55.0,55.0,55.0,55.0,0.0,1.0
65025,3195024,55.0,55.0,55.0,55.0,55.0,55.0,0.0,1.0
65025,3195095,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3280980,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65025,3419144,17.0,18.0,18.208333333333332,19.0,19.0,19.0,2.0,1.1176470588235294
65025,3446393,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65025,3579600,65.0,67.0,67.16666666666667,68.0,68.0,68.0,3.0,1.0461538461538462
65025,3622002,49.0,51.0,51.083333333333336,52.0,52.0,52.0,3.0,1.0612244897959184
65025,3831482,50.0,51.0,50.916666666666664,52.0,52.0,52.0,2.0,1.04
65025,3831483,50.0,51.0,50.708333333333336,51.0,51.0,51.0,1.0,1.02
65025,4075278,47.0,50.0,49.708333333333336,51.0,51.0,51.0,4.0,1.0851063829787233
65025,4075353,47.0,50.0,49.75,51.0,51.0,51.0,4.0,1.0851063829787233
65028,46626,53.0,55.0,54.458333333333336,55.0,55.0,55.0,2.0,1.0377358490566038
65028,46660,69.0,71.0,70.79166666666667,72.0,72.0,72.0,3.0,1.0434782608695652
65028,46663,39.0,41.0,40.625,41.0,41.0,41.0,2.0,1.0512820512820513
65028,586697,19.0,20.0,19.833333333333332,20.0,20.0,20.0,1.0,1.0526315789473684
65028,586707,8.0,8.0,8.0,8.0,8.0,8.0,0.0,1.0
65028,653237,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65028,656698,31.0,33.0,33.208333333333336,35.0,35.0,35.0,4.0,1.1290322580645162
65028,993831,25.0,26.0,25.875,26.0,26.0,26.0,1.0,1.04
65028,2076943,13.0,14.0,14.416666666666666,15.0,15.0,15.0,2.0,1.1538461538461537
65028,2381927,39.0,40.0,39.958333333333336,40.0,40.0,40.0,1.0,1.0256410256410255
65028,2381944,33.0,34.5,34.75,36.7,37.0,37.0,4.0,1.121212121212121
65028,2381966,16.0,16.5,16.666666666666668,18.0,18.0,18.0,2.0,1.125
65028,2402032,19.0,20.0,19.833333333333332,21.0,21.0,21.0,2.0,1.105263157894737
65028,2509154,39.0,40.0,40.25,41.0,41.0,41.0,2.0,1.0512820512820513
65028,2509167,39.0,40.0,40.166666666666664,41.0,41.0,41.0,2.0,1.0512820512820513
65028,2509239,39.0,40.0,39.875,40.0,40.0,40.0,1.0,1.0256410256410255
65028,2509246,65.0,67.0,66.625,67.7,68.0,68.0,3.0,1.0461538461538462
65028,2509251,65.0,67.0,66.66666666666667,67.7,68.0,68.0,3.0,1.0461538461538462
65028,2509264,66.0,68.0,67.79166666666667,69.0,69.0,69.0,3.0,1.0454545454545454
65028,2509276,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65028,2509281,39.0,40.0,40.0,40.0,40.849999999999994,40.849999999999994,1.8499999999999943,1.0474358974358973
65028,2509288,19.0,20.0,19.666666666666668,20.0,20.0,20.0,1.0,1.0526315789473684
65028,2509293,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65028,2509309,18.0,18.5,18.708333333333332,20.0,20.0,20.0,2.0,1.1111111111111112
65028,2509318,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65028,2509326,28.0,29.5,29.583333333333332,31.0,31.0,31.0,3.0,1.1071428571428572
65028,2509332,23.0,24.0,24.125,25.0,25.849999999999998,25.849999999999998,2.849999999999998,1.1239130434782607
65028,2509333,18.0,19.5,19.583333333333332,21.0,21.0,21.0,3.0,1.1666666666666667
65028,2509337,19.0,20.5,20.666666666666668,22.0,22.0,22.0,3.0,1.1578947368421053
65028,2509338,20.0,21.0,21.125,22.0,22.849999999999998,22.849999999999998,2.849999999999998,1.1424999999999998
65028,2509339,22.0,23.5,23.5,25.0,25.0,25.0,3.0,1.1363636363636365
65028,2509340,25.0,27.0,26.791666666666668,28.0,28.0,28.0,3.0,1.12
65028,2509342,26.0,27.0,26.916666666666668,27.0,27.0,27.0,1.0,1.0384615384615385
65028,2509347,26.0,27.0,26.916666666666668,27.0,27.0,27.0,1.0,1.0384615384615385
65028,2509351,25.0,26.0,26.208333333333332,27.0,27.0,27.0,2.0,1.08
65028,2509352,23.0,24.5,24.5,26.0,26.0,26.0,3.0,1.1304347826086956
65028,2509353,21.0,22.5,22.583333333333332,24.0,24.0,24.0,3.0,1.1428571428571428
65028,2509357,20.0,21.5,21.75,23.0,23.0,23.0,3.0,1.15
65028,2509362,17.0,18.5,18.583333333333332,19.7,20.0,20.0,3.0,1.1764705882352942
65028,2509370,54.0,58.0,57.541666666666664,58.0,58.0,58.0,4.0,1.0740740740740742
65028,2509375,14.0,19.0,18.041666666666668,19.0,19.0,19.0,5.0,1.3571428571428572
65028,2509380,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65028,2509381,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65028,2509386,56.0,60.0,59.375,60.0,60.0,60.0,4.0,1.0714285714285714
65028,2509396,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65028,2509401,58.0,62.0,61.458333333333336,62.0,62.0,62.0,4.0,1.0689655172413792
65028,2509417,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65028,2509420,19.0,19.0,19.041666666666668,19.0,19.0,19.0,0.0,1.0
65028,2509425,15.0,15.0,15.0,15.0,15.0,15.0,0.0,1.0
65028,2509439,12.0,12.0,12.0,12.0,12.0,12.0,0.0,1.0
65028,2509464,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65028,2575560,42.0,43.0,42.958333333333336,43.7,44.0,44.0,2.0,1.0476190476190477
65028,2575625,31.0,32.5,33.083333333333336,35.0,35.0,35.0,4.0,1.1290322580645162
65028,2576425,66.0,70.0,69.70833333333333,71.0,71.85,71.85,5.849999999999994,1.0886363636363636
65028,2576531,18.0,19.0,18.833333333333332,19.0,19.0,19.0,1.0,1.0555555555555556
65028,2577052,64.0,68.0,67.625,69.0,69.0,69.0,5.0,1.078125
65028,2577107,65.0,68.0,68.0,69.0,69.85,69.85,4.849999999999994,1.0746153846153845
65028,2577117,65.0,68.0,68.16666666666667,70.0,70.0,70.0,5.0,1.0769230769230769
65028,2577127,66.0,69.0,69.16666666666667,71.0,71.0,71.0,5.0,1.0757575757575757
65028,2577137,66.0,70.0,69.75,71.0,71.85,71.85,5.849999999999994,1.0886363636363636
65028,2577231,65.0,67.0,66.75,68.0,68.0,68.0,3.0,1.0461538461538462
65028,2577241,66.0,68.0,67.625,68.7,69.0,69.0,3.0,1.0454545454545454
65028,2577340,67.0,69.0,68.875,70.0,70.0,70.0,3.0,1.044776119402985
65028,2577351,67.0,69.0,69.08333333333333,70.0,70.85,70.85,3.8499999999999943,1.0574626865671641
65028,2577360,68.0,70.0,69.70833333333333,71.0,71.0,71.0,3.0,1.0441176470588236
65028,2577390,38.0,39.5,39.458333333333336,40.0,40.0,40.0,2.0,1.0526315789473684
65028,2577401,30.0,31.5,31.666666666666668,33.0,33.849999999999994,33.849999999999994,3.8499999999999943,1.1283333333333332
65028,2577420,68.0,70.0,70.08333333333333,71.7,72.0,72.0,4.0,1.0588235294117647
65028,2577438,44.0,46.5,47.0,49.7,50.0,50.0,6.0,1.1363636363636365
65028,2578144,13.0,14.0,13.791666666666666,14.0,14.0,14.0,1.0,1.0769230769230769
65028,2578230,21.0,22.0,21.958333333333332,22.0,22.0,22.0,1.0,1.0476190476190477
65028,2579046,20.0,20.0,20.0,20.0,20.0,20.0,0.0,1.0
65028,2580958,68.0,70.0,70.125,71.0,71.85,71.85,3.8499999999999943,1.0566176470588236
65028,3746327,34.0,35.5,36.083333333333336,38.0,38.0,38.0,4.0,1.1176470588235294
65028,3795218,65.0,68.0,68.04166666666667,69.0,69.85,69.85,4.849999999999994,1.0746153846153845
65034,45257,50.0,51.0,51.0,52.0,52.0,52.0,2.0,1.04
65034,45291,49.0,50.0,49.958333333333336,51.0,51.0,51.0,2.0,1.0408163265306123
65034,1351946,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65034,2235300,49.0,51.0,50.458333333333336,51.0,51.0,51.0,2.0,1.0408163265306123
65034,2524876,51.0,52.0,51.958333333333336,53.0,53.0,53.0,2.0,1.0392156862745099
65034,2524881,50.0,52.0,51.75,53.0,53.0,53.0,3.0,1.06
65034,2524886,50.0,51.0,51.458333333333336,52.7,53.0,53.0,3.0,1.06
65034,2528023,51.0,52.0,52.166666666666664,53.0,53.0,53.0,2.0,1.0392156862745099
65034,2528057,51.0,52.0,51.791666666666664,52.0,52.0,52.0,1.0,1.0196078431372548
65034,2528062,50.0,52.0,51.541666666666664,52.0,52.0,52.0,2.0,1.04
65034,2528148,50.0,52.0,51.625,52.0,52.0,52.0,2.0,1.04
65034,2537255,52.0,54.0,53.958333333333336,54.0,54.849999999999994,54.849999999999994,2.8499999999999943,1.0548076923076921
65034,2537268,51.0,53.0,52.916666666666664,53.0,53.0,53.0,2.0,1.0392156862745099
65034,2577411,74.0,76.0,76.08333333333333,77.0,77.0,77.0,3.0,1.0405405405405406
65034,2818025,69.0,70.0,69.91666666666667,70.0,70.0,70.0,1.0,1.0144927536231885
65034,2818164,76.0,77.0,77.20833333333333,78.0,78.0,78.0,2.0,1.0263157894736843
65034,2818169,76.0,78.0,77.875,79.0,79.0,79.0,3.0,1.0394736842105263
65034,3814154,49.0,50.0,50.458333333333336,51.0,51.0,51.0,2.0,1.0408163265306123
65034,3814155,50.0,51.0,50.75,51.0,51.849999999999994,51.849999999999994,1.8499999999999943,1.037
65037,1272340,65.0,66.0,66.41666666666667,67.0,67.0,67.0,2.0,1.0307692307692307
65037,1272375,51.0,51.0,51.0,51.0,51.0,51.0,0.0,1.0
65037,1272418,54.0,56.0,55.875,56.0,56.0,56.0,2.0,1.037037037037037
65037,1272465,17.0,19.0,18.791666666666668,19.0,19.0,19.0,2.0,1.1176470588235294
65037,2069113,24.0,25.0,24.958333333333332,25.0,25.0,25.0,1.0,1.0416666666666667
65037,2069187,17.0,19.0,18.791666666666668,19.0,19.0,19.0,2.0,1.1176470588235294
65037,2069192,68.0,70.0,69.79166666666667,70.0,70.0,70.0,2.0,1.0294117647058822
65037,2537276,52.0,53.0,52.791666666666664,53.0,53.0,53.0,1.0,1.0192307692307692
65037,2538869,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65037,2575617,69.0,69.0,69.0,69.0,69.0,69.0,0.0,1.0
65037,2581372,66.0,69.0,69.04166666666667,71.0,71.0,71.0,5.0,1.0757575757575757
65037,2581373,66.0,69.0,68.91666666666667,70.7,71.0,71.0,5.0,1.0757575757575757
65037,2581388,67.0,70.0,69.5,71.7,72.0,72.0,5.0,1.0746268656716418
65037,2714101,52.0,53.0,52.708333333333336,53.0,53.0,53.0,1.0,1.0192307692307692
65037,3564147,53.0,53.0,53.0,53.0,53.0,53.0,0.0,1.0
65037,3564181,53.0,53.0,53.333333333333336,54.0,54.0,54.0,1.0,1.0188679245283019
65037,3564191,52.0,54.0,53.625,54.0,54.0,54.0,2.0,1.0384615384615385
65037,3564201,52.0,53.0,53.125,54.0,54.0,54.0,2.0,1.0384615384615385
65040,41506,69.0,76.0,75.20833333333333,78.0,78.85,78.85,9.849999999999994,1.1427536231884057
65040,41509,55.0,60.0,59.333333333333336,61.0,61.0,61.0,6.0,1.1090909090909091
65040,1671079,71.0,75.5,76.0,80.0,80.85,80.85,9.849999999999994,1.138732394366197
65040,1671109,70.0,74.5,74.70833333333333,78.7,79.0,79.0,9.0,1.1285714285714286
65040,2519984,12.0,18.0,17.75,19.0,19.0,19.0,7.0,1.5833333333333333
65040,2537309,62.0,62.0,62.0,62.0,62.0,62.0,0.0,1.0
65040,2577638,73.0,78.0,77.375,79.0,79.0,79.0,6.0,1.082191780821918
65040,2577648,73.0,77.0,76.58333333333333,78.0,78.0,78.0,5.0,1.0684931506849316
65040,2581233,70.0,77.0,76.125,79.0,79.0,79.0,9.0,1.1285714285714286
65040,2581268,70.0,77.0,76.45833333333333,80.0,80.0,80.0,10.0,1.1428571428571428
65040,2581283,54.0,59.0,58.666666666666664,60.0,60.849999999999994,60.849999999999994,6.849999999999994,1.1268518518518518
65040,2581293,68.0,72.5,73.0,76.0,76.0,76.0,8.0,1.1176470588235294
65040,2581304,69.0,73.5,74.04166666666667,77.7,78.0,78.0,9.0,1.1304347826086956
65040,2581324,69.0,74.5,74.25,78.0,78.0,78.0,9.0,1.1304347826086956
65040,2581349,70.0,74.5,74.875,78.7,79.0,79.0,9.0,1.1285714285714286
65040,2581427,75.0,80.0,79.625,81.0,81.0,81.0,6.0,1.08
65040,2581448,76.0,81.0,81.08333333333333,83.0,83.0,83.0,7.0,1.0921052631578947
65040,3761560,72.0,76.5,76.91666666666667,81.0,81.85,81.85,9.849999999999994,1.1368055555555554
65043,43721,35.0,36.0,36.208333333333336,38.0,38.0,38.0,3.0,1.0857142857142856
65043,1238370,52.0,54.0,53.958333333333336,55.0,55.0,55.0,3.0,1.0576923076923077
65043,1238396,51.0,53.0,52.75,53.7,54.0,54.0,3.0,1.0588235294117647
65043,1238408,51.0,53.0,52.5,53.0,53.0,53.0,2.0,1.0392156862745099
65043,1684778,35.0,39.0,38.541666666666664,39.7,40.0,40.0,5.0,1.1428571428571428
65043,2519344,54.0,55.0,55.25,56.0,56.0,56.0,2.0,1.037037037037037
65043,2519352,54.0,55.0,54.583333333333336,55.0,55.0,55.0,1.0,1.0185185185185186
65043,2519413,55.0,56.0,56.166666666666664,57.0,57.0,57.0,2.0,1.0363636363636364
65043,2519645,54.0,55.0,54.916666666666664,55.0,55.0,55.0,1.0,1.0185185185185186
65043,2528394,38.0,39.0,38.875,39.0,39.0,39.0,1.0,1.0263157894736843
65043,2571402,67.0,70.0,69.625,70.7,71.0,71.0,4.0,1.0597014925373134
65043,2579119,50.0,52.0,51.75,52.7,53.0,53.0,3.0,1.06
65043,2580005,77.0,80.0,79.45833333333333,81.0,81.0,81.0,4.0,1.051948051948052
65043,2580014,76.0,79.5,78.83333333333333,80.0,80.0,80.0,4.0,1.0526315789473684
65043,2580025,76.0,79.0,78.20833333333333,79.7,80.0,80.0,4.0,1.0526315789473684
65043,2580785,35.0,38.0,38.125,39.0,39.0,39.0,4.0,1.1142857142857143
65043,2580825,36.0,38.0,38.25,39.0,39.0,39.0,3.0,1.0833333333333333
65043,2580830,76.0,78.0,78.08333333333333,79.0,79.85,79.85,3.8499999999999943,1.0506578947368421
65043,2580839,76.0,78.0,77.75,79.0,79.0,79.0,3.0,1.0394736842105263
65043,2580852,73.0,77.0,76.41666666666667,77.0,77.0,77.0,4.0,1.0547945205479452
65043,2580856,74.0,76.0,75.75,77.0,77.0,77.0,3.0,1.0405405405405406
65043,2580866,73.0,75.0,75.0,76.0,76.0,76.0,3.0,1.0410958904109588
65043,2580876,73.0,74.0,74.41666666666667,75.7,76.0,76.0,3.0,1.0410958904109588
65043,2581210,75.0,77.0,76.91666666666667,78.0,78.0,78.0,3.0,1.04
65043,2581398,75.0,78.0,77.29166666666667,79.0,79.0,79.0,4.0,1.0533333333333332
65043,2581498,50.0,52.0,51.375,52.0,52.0,52.0,2.0,1.04
65046,43727,18.0,19.0,18.916666666666668,19.0,19.0,19.0,1.0,1.0555555555555556
65046,45654,79.0,80.0,80.41666666666667,81.0,81.0,81.0,2.0,1.0253164556962024
65046,1639394,45.0,47.0,47.0,49.0,49.0,49.0,4.0,1.0888888888888888
65046,1639469,48.0,52.0,52.0,53.0,53.0,53.0,5.0,1.1041666666666667
65046,1639474,48.0,52.0,52.0,53.0,53.0,53.0,5.0,1.1041666666666667
65046,1639494,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0
65046,1639499,25.0,25.0,25.0,25.0,25.0,25.0,0.0,1.0
65046,2519790,18.0,19.0,18.958333333333332,19.0,19.0,19.0,1.0,1.0555555555555556
65046,2519803,18.0,19.0,18.916666666666668,19.0,19.0,19.0,1.0,1.0555555555555556
65046,2519811,18.0,19.0,18.875,19.0,19.0,19.0,1.0,1.0555555555555556
65046,2519829,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65046,2519834,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65046,2519849,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65046,2537540,79.0,80.0,80.20833333333333,81.0,81.0,81.0,2.0,1.0253164556962024
65046,2537545,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65046,2539023,26.0,27.0,26.625,27.0,27.0,27.0,1.0,1.0384615384615385
65046,2577012,76.0,77.0,77.25,78.0,78.0,78.0,2.0,1.0263157894736843
65046,2578501,73.0,76.5,76.25,77.7,78.0,78.0,5.0,1.0684931506849316
65046,2578511,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65046,2578516,19.0,19.0,19.0,19.0,19.0,19.0,0.0,1.0
65046,2580668,81.0,82.0,82.0,82.0,82.85,82.85,1.8499999999999943,1.0228395061728395
65046,2580708,82.0,84.0,83.5,84.0,84.0,84.0,2.0,1.024390243902439
65046,2580718,78.0,79.0,79.375,81.0,81.0,81.0,3.0,1.0384615384615385
65046,2580775,78.0,79.0,79.08333333333333,80.0,80.0,80.0,2.0,1.0256410256410255
65046,2580885,77.0,78.0,78.20833333333333,79.0,79.0,79.0,2.0,1.025974025974026
65046,2580896,74.0,78.0,77.58333333333333,79.0,79.0,79.0,5.0,1.0675675675675675
65046,2580906,47.0,50.0,49.5,50.7,51.0,51.0,4.0,1.0851063829787233
65046,2580916,47.0,50.0,49.916666666666664,51.0,51.0,51.0,4.0,1.0851063829787233
65046,2580925,48.0,51.0,50.208333333333336,51.0,51.0,51.0,3.0,1.0625
65046,2580993,48.0,52.5,52.125,53.0,53.849999999999994,53.849999999999994,5.849999999999994,1.121875
65052,709145,66.0,70.0,69.66666666666667,71.0,71.0,71.0,5.0,1.0757575757575757
65052,709150,54.0,55.0,54.916666666666664,55.0,55.0,55.0,1.0,1.0185185185185186
65052,788745,54.0,55.0,54.916666666666664,55.0,55.0,55.0,1.0,1.0185185185185186
65052,1237683,48.0,51.0,51.166666666666664,52.0,52.0,52.0,4.0,1.0833333333333333
65052,1237688,51.0,52.0,51.791666666666664,52.0,52.0,52.0,1.0,1.0196078431372548
65052,1237698,51.0,52.0,52.0,52.0,52.0,52.0,1.0,1.0196078431372548
65052,1237855,78.0,80.0,79.5,80.0,80.0,80.0,2.0,1.0256410256410255
65052,1238008,50.0,50.0,50.416666666666664,51.0,51.0,51.0,1.0,1.02
65052,1238013,50.0,51.0,50.666666666666664,51.0,51.0,51.0,1.0,1.02
65052,1238028,51.0,52.0,51.708333333333336,52.0,52.0,52.0,1.0,1.0196078431372548
65052,1238038,50.0,52.0,51.791666666666664,52.0,52.0,52.0,2.0,1.04
65052,1238090,52.0,54.0,53.625,54.0,54.0,54.0,2.0,1.0384615384615385
65052,1238095,54.0,55.0,54.833333333333336,55.0,55.0,55.0,1.0,1.0185185185185186
65052,1238100,53.0,54.0,54.083333333333336,55.0,55.0,55.0,2.0,1.0377358490566038
65052,1238147,52.0,53.0,52.875,53.0,53.0,53.0,1.0,1.0192307692307692
65052,1238184,53.0,54.0,53.833333333333336,54.0,54.0,54.0,1.0,1.0188679245283019
65052,1363948,66.0,69.0,68.95833333333333,70.0,70.0,70.0,4.0,1.0606060606060606
65052,1546417,57.0,57.0,57.291666666666664,58.0,58.0,58.0,1.0,1.0175438596491229
65052,2451248,80.0,82.0,82.0,83.0,83.0,83.0,3.0,1.0375
65052,2451321,52.0,53.0,53.458333333333336,55.0,55.0,55.0,3.0,1.0576923076923077
65052,2576546,69.0,71.0,70.66666666666667,72.0,72.0,72.0,3.0,1.0434782608695652
65052,2576569,70.0,71.0,71.45833333333333,72.7,73.0,73.0,3.0,1.042857142857143
65052,2577003,58.0,60.0,60.208333333333336,62.7,63.0,63.0,5.0,1.0862068965517242
65052,2577042,68.0,71.0,70.5,71.7,72.0,72.0,4.0,1.0588235294117647
