 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    3744865,     15.0,     16.0,     16.0,     48.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2573500,     62.0,     60.0,     58.0,    177.0,  9, 10, 11, 11,    1400850,    1400850,    1400850,    1400850
 0,    2509089,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2360124,    2360124,    2360124,    2360124
 0,    2580468,     51.0,     51.0,     50.0,    161.0,  9, 10, 11, 11,    2404865,    2404865,    2404865,    2404865
 0,    2580496,     45.0,     45.0,     45.0,    147.0,  1,  2,  3,  1,      46636,      46636,      46636,      46636
 0,    1228701,     46.0,     46.0,     46.0,    145.0,  9, 10, 11,  9,      84659,      84659,      84659,      84659
 0,    1228569,     50.0,     51.0,     50.0,    153.0,  9, 10, 11,  9,    1400921,    1400921,    1400921,    1400921
 0,    1405272,     50.0,     50.0,     50.0,    153.0,  9, 10, 11,  9,    1400921,    1400921,    1400921,    1400921
 0,    1228587,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    1523603,    1523603,    1523603,    1523603
 0,    1228353,     48.0,     48.0,     49.0,    147.0,  9, 10, 11, 10,    1400872,    1400872,      84680,    1400872
 0,    1404789,     34.0,     34.0,     35.0,    104.0,  9, 10, 11, 10,    2401446,    2401446,    2401446,    2401446
 0,    1404863,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523407,    1523407,    1523407,    1523407
 0,    2509449,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 10,    2360323,    2360323,    2360323,    2360323
 0,    1228643,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1400949,    1400949,    1400949,    1400949
 0,    1228648,     24.0,     24.0,     24.0,     75.0,  9, 10, 11,  9,    1400950,    1400950,    1400950,    1400950
 0,    1120119,     15.0,     16.0,     16.0,     49.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2529175,     15.0,     16.0,     16.0,     48.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    1228346,     50.0,     50.0,     50.0,    153.0,  9, 10, 11, 10,    1400871,    1400871,    1400871,    1400871
 0,    1228405,     64.0,     64.0,     65.0,    196.0,  9, 10, 11,  9,    1400883,    1400883,    1400883,    1400883
 0,    1228410,     64.0,     64.0,     65.0,    196.0,  9, 10, 11,  9,    1400883,    1400883,    1400883,    1400883
 0,    1228427,     64.0,     64.0,     64.0,    193.0,  9, 10, 11, 11,    1400890,    1400890,    1400890,    1400890
 0,    1228432,     64.0,     64.0,     64.0,    193.0,  9, 10, 11, 11,    1400890,    1400890,    1400890,    1400890
 0,    1228695,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1400971,    1400971,    1400971,    1400971
 0,    1228732,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1400978,    1400978,    1400978,    1400978
 0,    1324248,     46.0,     46.0,     46.0,    148.0,  9, 10, 11,  9,    1452297,    1452297,    1452297,    1452297
 0,    1405365,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523603,    1523603,    1523603,    1523603
 0,    1405420,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523679,    1523679,    1523679,    1523679
 0,    1404833,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523388,    1523388,    1523388,    1523388
 0,    1425010,     46.0,     47.0,     47.0,    144.0,  9, 10, 11,  9,    1545070,    1545070,    1545070,    1545070
 0,    2236235,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    2184520,    2184520,    2184520,    2184520
 0,    2247029,     24.0,     24.0,     21.0,     66.0,  9, 10, 11, 11,    2190481,    2190481,    2190481,    2190481
 0,    2247079,     60.0,     59.0,     57.0,    175.0,  9, 10, 11, 11,    1400850,    1400850,    1400850,    1400850
 0,    2247119,     16.0,     17.0,     16.0,     49.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2247129,     16.0,     17.0,     16.0,     49.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2328532,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    2239706,    2239706,    2239706,    2239706
 0,    2575882,     34.0,     34.0,     34.0,    107.0,  9, 10, 11, 10,    2360112,    2360112,    2360112,    2360112
 0,    2575916,     35.0,     34.0,     34.0,    107.0,  9, 10, 11, 10,    2360112,    2360112,    2360112,    2360121
 0,    2509068,     35.0,     34.0,     35.0,    108.0,  9, 10, 11, 10,    2360112,    2360121,    2360112,    2360112
 0,    2509078,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 10,    2360115,    2360115,    2360115,    2360115
 0,    2576346,     36.0,     35.0,     35.0,    109.0,  9, 10, 11, 10,    2360121,    2360121,    2360121,    2360121
 0,    2509084,     36.0,     36.0,     36.0,    110.0,  9, 10, 11, 10,    2360121,    2360121,    2360121,    2360121
 0,    2509097,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 10,    2360126,    2360126,    2360126,    2360126
 0,    2703458,     28.0,     28.0,     28.0,     92.0,  1,  2,  3,  2,    2509116,    2509116,    2509116,    2509116
 0,    2703462,     26.0,     26.0,     26.0,     85.0,  1,  2,  3,  1,    2509116,    2509116,    2509116,    2509116
 0,    2509121,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2360137,    2360137,    2360137,    2360137
 0,    2509126,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2360139,    2360139,    2360139,    2360139
 0,    2509444,     35.0,     35.0,     36.0,    108.0,  9, 10, 11,  9,    1400941,    1400941,    1400941,    1400941
 0,    2577668,     15.0,     16.0,     16.0,     49.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,      43461,     15.0,     16.0,     16.0,     48.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,      43462,     15.0,     16.0,     16.0,     49.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2573700,     34.0,     34.0,     35.0,    104.0,  9, 10, 11, 10,    2401446,    2401446,    2401446,    2401446
 0,    1404891,     14.0,     14.0,     14.0,     45.0,  1,  2,  3,  1,    1404891,    1404891,    1404891,    1404891
 0,    2575291,     19.0,     19.0,     19.0,     60.0,  1,  2,  3,  1,    1404891,    1404891,    1404891,    1404891
 0,    1120124,     15.0,     16.0,     16.0,     48.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2579163,     16.0,     17.0,     16.0,     49.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 0,    2537293,     40.0,     41.0,     40.0,    131.0,  1,  2,  3,  1,      46636,      46636,      46636,      46636
 0,      46636,     17.0,     17.0,     17.0,     55.0,  9, 10, 11,  9,    1400974,    1400974,    1400974,    1400974
 0,    2538890,     24.0,     24.0,     24.0,     73.0,  9, 10, 11, 10,    2382111,    2382111,    2382111,    2382111
 0,    2576401,     32.0,     31.0,     31.0,    101.0,  1,  2,  3,  2,    2509116,    2509116,    2509116,    2509116
 0,    3549327,     24.0,     24.0,     24.0,     74.0,  9, 10, 11, 10,    2798254,    2798254,    2798254,    2798254
 0,    4203471,     36.0,     35.0,     35.0,    109.0,  9, 10, 11, 10,    2360121,    2360121,    2360121,    2360121
 1,    3744865,     15.0,     16.0,     16.0,     46.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 1,    2573500,     61.0,     60.0,     59.0,    179.0,  9, 10, 11, 11,    1400850,    1400850,    1400850,    1400850
 1,    2509089,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2360124,    2360124,    2360124,    2360124
 1,    2580468,     51.0,     51.0,     50.0,    160.0,  9, 10, 11, 11,    2404865,    2404865,    2404865,    2404865
 1,    2580496,     46.0,     46.0,     45.0,    146.0,  1,  2,  3,  3,      46636,      46636,      46636,      46636
 1,    1228701,     46.0,     46.0,     46.0,    145.0,  9, 10, 11,  9,      84659,      84659,      84659,      84659
 1,    1228569,     50.0,     51.0,     50.0,    155.0,  9, 10, 11,  9,    1400921,    1400921,    1400921,    1400921
 1,    1405272,     50.0,     50.0,     50.0,    154.0,  9, 10, 11,  9,    1400921,    1400921,    1400921,    1400921
 1,    1228587,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    1523603,    1523603,    1523603,    1523603
 1,    1228353,     49.0,     49.0,     49.0,    149.0,  9, 10, 11,  9,      84680,      84680,      84680,      84680
 1,    1404789,     34.0,     35.0,     35.0,    106.0,  9, 10, 11,  9,    2401446,    2401446,    2401446,    2401446
 1,    1404863,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523407,    1523407,    1523407,    1523407
 1,    2509449,     18.0,     17.0,     18.0,     53.0,  9, 10, 11, 10,    2360323,    2360323,    2360323,    2360323
 1,    1228643,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1400949,    1400949,    1400949,    1400949
 1,    1228648,     24.0,     24.0,     24.0,     75.0,  9, 10, 11,  9,    1400950,    1400950,    1400950,    1400950
 1,    1120119,     15.0,     16.0,     16.0,     46.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 1,    2529175,     15.0,     16.0,     16.0,     46.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 1,    1228346,     50.0,     50.0,     51.0,    153.0,  9, 10, 11, 10,    1400871,    1400871,    1400871,    1400871
 1,    1228405,     64.0,     65.0,     65.0,    196.0,  9, 10, 11,  9,    1400883,    1400883,    1400883,    1400883
 1,    1228410,     64.0,     65.0,     65.0,    196.0,  9, 10, 11,  9,    1400883,    1400883,    1400883,    1400883
 1,    1228427,     65.0,     65.0,     64.0,    195.0,  9, 10, 11, 11,    1400890,    1400890,    1400890,    1400890
 1,    1228432,     65.0,     65.0,     64.0,    195.0,  9, 10, 11, 11,    1400890,    1400890,    1400890,    1400890
 1,    1228695,     48.0,     48.0,     48.0,    151.0,  9, 10, 11,  9,    1400971,    1400971,    1400971,    1400971
 1,    1228732,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1400978,    1400978,    1400978,    1400978
 1,    1324248,     46.0,     46.0,     46.0,    148.0,  9, 10, 11,  9,    1452297,    1452297,    1452297,    1452297
 1,    1405365,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523603,    1523603,    1523603,    1523603
 1,    1405420,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523679,    1523679,    1523679,    1523679
 1,    1404833,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    1523388,    1523388,    1523388,    1523388
 1,    1425010,     47.0,     48.0,     47.0,    148.0,  9, 10, 11,  9,    1545070,    1545070,    1545070,    1545070
 1,    2236235,     23.0,     23.0,     23.0,     72.0,  9, 10, 11, 10,    2184520,    2184520,    2184520,    2184520
 1,    2247029,     24.0,     24.0,     22.0,     67.0,  9, 10, 11, 11,    2190481,    2190481,    2190481,    2190481
 1,    2247079,     60.0,     59.0,     57.0,    177.0,  9, 10, 11, 11,    1400850,    1400850,    1400850,    1400850
 1,    2247119,     15.0,     17.0,     17.0,     47.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 1,    2247129,     15.0,     17.0,     17.0,     47.0,  9, 10, 11,  9,    2190520,    2190520,    2190520,    2190520
 1,    2328532,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    2239706,    2239706,    2239706,    2239706
 1,    2575882,     34.0,     34.0,     33.0,    104.0,  9, 10, 11, 11,    2360112,    2360112,    2360121,    2360121
 1,    2575916,     35.0,     34.0,     33.0,    105.0,  9, 10, 11, 11,    2360112,    2360112,    2360121,    2360121
 1,    2509068,     35.0,     34.0,     33.0,    105.0,  9, 10, 11, 11,    2360112,    2360112,    2360121,    2360121
 1,    2509078,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 10,    2360115,    2360115,    2360115,    2360115
 1,    2576346,     36.0,     35.0,     34.0,    106.0,  9, 10, 11, 11,    2360121,    2360121,    2360121,    2360121
 1,    2509084,     36.0,     35.0,     35.0,    107.0,  9, 10, 11, 11,    2360121,    2360121,    2360121,    2360121
 1,    2509097,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 10,    2360126,    2360126,    2360126,    2360126
 1,    2703458,     29.0,     28.0,     28.0,     91.0,  1,  2,  3,  3,    2509116,    2509116,    2509116,    2509116
 1,    2703462,     26.0,     26.0,     26.0,     84.0,  1,  2,  3,  3,    2509116,    2509116,    2509116,    2509116
 1,    2509121,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2360137,    2360137,    2360137,    2360137
