 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    2267899,     50.0,     50.0,     50.0,    154.0,  9, 10, 11, 10,    1450287,    1450287,    1450287,    1450287
 0,    1320614,     63.0,     63.0,     63.0,    196.0,  9, 10, 11,  9,    1450253,    1450253,    1450253,    1450253
 0,    1351914,     23.0,     23.0,     23.0,     71.0,  9, 10, 11,  9,    1469312,    1469312,    1469312,    1469312
 0,    1556600,     43.0,     42.0,     43.0,    136.0,  9, 10, 11, 10,    1663528,    1663528,    1663528,    1663528
 0,    1556605,     43.0,     42.0,     43.0,    136.0,  9, 10, 11, 10,    1663528,    1663528,    1663528,    1663528
 0,    1556615,     45.0,     44.0,     45.0,    142.0,  9, 10, 11, 10,    1663600,    1663600,    1663600,    1663600
 0,    1556620,     40.0,     39.0,     40.0,    128.0,  1,  2,  3,  2,    1556620,    1556620,    1556620,    1556620
 0,    1721352,     56.0,     55.0,     56.0,    171.0,  9, 10, 11, 10,    1450271,    1450271,    1450271,    1450271
 0,    2267756,     59.0,     57.0,     59.0,    179.0,  9, 10, 11, 10,    1450256,    1450256,    1450256,    1450256
 0,    2272528,     58.0,     57.0,     58.0,    184.0,  9, 10, 11, 10,    2206183,    2206183,    2206183,    2206183
 0,    2332960,     14.0,     15.0,     15.0,     44.0,  9, 10, 11,  9,    2243352,    2243352,    2243352,    2243352
 0,    2332909,     57.0,     59.0,     58.0,    181.0,  9, 10, 11,  9,    2243327,    2243327,    2243327,    2243327
 0,    2333031,     17.0,     17.0,     17.0,     53.0,  9, 10, 11, 10,    2243376,    2243376,    2243376,    2243376
 0,    2333026,     17.0,     17.0,     17.0,     53.0,  9, 10, 11, 10,    2243376,    2243376,    2243376,    2243376
 0,    2335569,     16.0,     15.0,     16.0,     48.0,  9, 10, 11, 10,    2245027,    2245027,    2245027,    2245027
 0,    2335564,     16.0,     15.0,     16.0,     48.0,  9, 10, 11, 10,    2245027,    2245027,    2245027,    2245027
 0,    2332899,     14.0,     15.0,     14.0,     44.0,  9, 10, 11,  9,    2243352,    2243352,    2243352,    2243352
 0,    2163089,     21.0,     21.0,     21.0,     67.0,  9, 10, 11,  9,    2130826,    2130826,    2130826,    2130826
 1,    2267899,     50.0,     50.0,     50.0,    155.0,  9, 10, 11,  9,    1450287,    1450287,    1450287,    1450287
 1,    1320614,     63.0,     63.0,     63.0,    196.0,  9, 10, 11,  9,    1450253,    1450253,    1450253,    1450253
 1,    1351914,     23.0,     23.0,     23.0,     72.0,  9, 10, 11,  9,    1469312,    1469312,    1469312,    1469312
 1,    1556600,     43.0,     43.0,     43.0,    138.0,  9, 10, 11, 10,    1663528,    1663528,    1663528,    1663528
 1,    1556605,     43.0,     43.0,     43.0,    138.0,  9,  2, 11, 10,    1663528,    1556605,    1663528,    1663528
 1,    1556615,     45.0,     45.0,     46.0,    145.0,  9, 10, 11,  9,    1663600,    1663600,    1663600,    1663600
 1,    1556620,     41.0,     41.0,     41.0,    132.0,  1,  2,  3,  1,    1556620,    1556620,    1556620,    1556620
 1,    1721352,     56.0,     56.0,     57.0,    176.0,  9, 10, 11,  9,    1450271,    1450271,    1450271,    1450271
 1,    2267756,     59.0,     59.0,     59.0,    183.0,  9, 10, 11, 10,    1450256,    1450256,    1450256,    1450256
 1,    2272528,     58.0,     58.0,     58.0,    185.0,  9, 10, 11, 10,    2206183,    2206183,    2206183,    2206183
 1,    2332960,     15.0,     15.0,     15.0,     46.0,  9, 10, 11,  9,    2243352,    2243352,    2243352,    2243352
 1,    2332909,     58.0,     59.0,     58.0,    183.0,  9, 10, 11,  9,    2243327,    2243327,    2243327,    2243327
 1,    2333031,     17.0,     17.0,     17.0,     53.0,  9, 10, 11, 10,    2243376,    2243376,    2243376,    2243376
 1,    2333026,     17.0,     17.0,     17.0,     53.0,  9, 10, 11, 10,    2243376,    2243376,    2243376,    2243376
 1,    2335569,     16.0,     15.0,     16.0,     49.0,  9, 10, 11, 10,    2245027,    2245027,    2245027,    2245027
 1,    2335564,     16.0,     15.0,     16.0,     49.0,  9, 10, 11, 10,    2245027,    2245027,    2245027,    2245027
 1,    2332899,     14.0,     15.0,     15.0,     46.0,  9, 10, 11,  9,    2243352,    2243352,    2243352,    2243352
 1,    2163089,     21.0,     21.0,     21.0,     68.0,  9, 10, 11,  9,    2130826,    2130826,    2130826,    2130826
 2,    2267899,     50.0,     50.0,     50.0,    155.0,  9, 10, 11,  9,    1450287,    1450287,    1450287,    1450287
 2,    1320614,     63.0,     63.0,     63.0,    196.0,  9, 10, 11,  9,    1450253,    1450253,    1450253,    1450253
 2,    1351914,     23.0,     23.0,     23.0,     72.0,  9, 10, 11,  9,    1469312,    1469312,    1469312,    1469312
 2,    1556600,     43.0,     43.0,     43.0,    139.0,  9, 10, 11, 11,    1663528,    1663528,    1663528,    1663528
 2,    1556605,     43.0,     43.0,     43.0,    139.0,  9, 10, 11, 11,    1663528,    1663528,    1663528,    1663528
 2,    1556615,     45.0,     45.0,     46.0,    145.0,  9, 10, 11,  9,    1663600,    1663600,    1663600,    1663600
 2,    1556620,     41.0,     41.0,     42.0,    134.0,  1,  2,  3,  1,    1556620,    1556620,    1556620,    1556620
 2,    1721352,     57.0,     57.0,     58.0,    177.0,  9, 10, 11,  9,    1450271,    1450271,    1450271,    1450271
 2,    2267756,     60.0,     59.0,     59.0,    184.0,  9, 10, 11, 11,    1450256,    1450256,    1450256,    1450256
 2,    2272528,     58.0,     57.0,     58.0,    184.0,  9, 10, 11, 10,    2206183,    2206183,    2206183,    2206183
 2,    2332960,     15.0,     16.0,     15.0,     48.0,  9, 10, 11,  9,    2243352,    2243352,    2243352,    2243352
 2,    2332909,     59.0,     59.0,     58.0,    184.0,  9, 10, 11,  9,    2243327,    2243327,    2243327,    2243327
 2,    2333031,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2243376,    2243376,    2243376,    2243376
 2,    2333026,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2243376,    2243376,    2243376,    2243376
 2,    2335569,     16.0,     16.0,     16.0,     50.0,  9, 10, 11, 10,    2245027,    2245027,    2245027,    2245027
 2,    2335564,     16.0,     16.0,     16.0,     50.0,  9, 10, 11, 10,    2245027,    2245027,    2245027,    2245027
 2,    2332899,     15.0,     15.0,     15.0,     47.0,  9, 10, 11,  9,    2243352,    2243352,    2243352,    2243352
 2,    2163089,     21.0,     21.0,     21.0,     68.0,  9, 10, 11,  9,    2130826,    2130826,    2130826,    2130826
 3,    2267899,     50.0,     50.0,     50.0,    155.0,  9, 10, 11,  9,    1450287,    1450287,    1450287,    1450287
 3,    1320614,     63.0,     63.0,     63.0,    196.0,  9, 10, 11,  9,    1450253,    1450253,    1450253,    1450253
 3,    1351914,     23.0,     23.0,     23.0,     72.0,  9, 10, 11,  9,    1469312,    1469312,    1469312,    1469312
 3,    1556600,     43.0,     43.0,     43.0,    140.0,  9, 10, 11,  9,    1663528,    1663528,    1663528,    1663528
