 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 0,    2577888,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    2403577,    2403577,    2403577,    2403577
 0,    2069046,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,      74284,      74284,      74284,      74284
 0,    2577983,     34.0,     34.0,     34.0,    108.0,  9, 10, 11,  9,    2403596,    2403596,    2403596,    2403596
 0,    1476198,     30.0,     30.0,     30.0,     97.0,  1,  2,  3,  1,    1476198,    1476198,    1476198,    1476198
 0,    2578109,     30.0,     30.0,     30.0,     97.0,  1,  2,  3,  1,    1486633,    1486633,    1486633,    1486633
 0,    2580974,     59.0,     59.0,     59.0,    189.0,  9, 10, 11,  9,    1423929,    1423929,    1423929,    1423929
 0,    1273369,     50.0,     50.0,     50.0,    164.0,  1,  2,  3,  1,    1273369,    1273369,    1273369,    1273369
 0,    1272738,     44.0,     44.0,     44.0,    142.0,  1,  2,  3,  1,    1272738,    1272738,    1272738,    1272738
 0,    1272743,     45.0,     45.0,     45.0,    146.0,  1,  2,  3,  1,    1272743,    1272743,    1272743,    1272743
 0,    1272723,     47.0,     47.0,     47.0,    147.0,  9, 10, 11,  9,    1423778,    1423778,    1423778,    1423778
 0,    1272718,     46.0,     46.0,     46.0,    146.0,  9, 10, 11,  9,    1423777,    1423777,    1423777,    1423777
 0,    1272728,     46.0,     46.0,     46.0,    145.0,  9, 10, 11,  9,    1423779,    1423779,    1423779,    1423779
 0,    1272733,     46.0,     46.0,     46.0,    145.0,  9, 10, 11,  9,    1423780,    1423780,    1423780,    1423780
 0,    1272767,     63.0,     63.0,     63.0,    194.0,  9, 10, 11,  9,      80519,      80519,      80519,      80519
 0,    1272777,     49.0,     49.0,     49.0,    150.0,  9, 10, 11,  9,    1423792,    1423792,    1423792,    1423792
 0,    1272797,     48.0,     48.0,     48.0,    147.0,  9, 10, 11,  9,    1423806,    1423806,    1423806,    1423806
 0,    1272807,     47.0,     47.0,     47.0,    147.0,  9, 10, 11,  9,    1423807,    1423807,    1423807,    1423807
 0,    1272817,     47.0,     47.0,     47.0,    146.0,  9, 10, 11,  9,    1423809,    1423809,    1423809,    1423809
 0,    1272929,     49.0,     49.0,     49.0,    149.0,  9, 10, 11,  9,    1423844,    1423844,    1423844,    1423844
 0,    1272919,     63.0,     63.0,     63.0,    193.0,  9, 10, 11, 10,      80547,      80547,      80547,      80547
 0,    1273069,     35.0,     35.0,     35.0,    108.0,  9, 10, 11,  9,      83151,      83151,      83151,    1423910
 0,    2576577,     35.0,     35.0,     35.0,    108.0,  9, 10, 11,  9,    1423910,    1423910,    1423910,    1423910
 0,    2576993,     34.0,     34.0,     34.0,    107.0,  9, 10, 11, 10,    1423910,    1423910,    1423910,    1423910
 0,    2577022,     34.0,     34.0,     34.0,    107.0,  9, 10, 11,  9,    1423910,    1423910,    1423910,    1423910
 0,    2581830,     34.0,     34.0,     34.0,    106.0,  9, 10, 11, 11,    1423910,    1423910,    1423910,    1423910
 0,    1273034,     65.0,     65.0,     64.0,    196.0,  9, 10, 11, 11,      83163,      83163,      83163,      83163
 0,    1273039,     64.0,     64.0,     63.0,    194.0,  9, 10, 11, 11,      83163,      83163,      83163,      83163
 0,    1272787,     23.0,     23.0,     23.0,     70.0,  9, 10, 11,  9,    1423803,    1423803,    1423803,    1423803
 0,    1273385,     48.0,     48.0,     48.0,    155.0,  1,  2,  3,  1,      43262,      43262,      43262,      43262
 0,    1272133,     38.0,     38.0,     38.0,    123.0,  1,  2,  3,  2,    1272133,    1272133,    1272133,    1272133
 0,    1272246,     44.0,     44.0,     44.0,    141.0,  9, 10, 11,  9,    1423470,    1423471,    1423471,    1423471
 0,    2579454,     31.0,     31.0,     31.0,    100.0,  1,  2,  3,  1,    1272252,    1272252,    1272252,    1486633
 0,    1272787,     23.0,     23.0,     23.0,     70.0,  9, 10, 11,  9,    1423803,    1423803,    1423803,    1423803
 0,    1273020,     46.0,     46.0,     46.0,    144.0,  9, 10, 11, 10,    1423892,    1423892,    1423892,    1423892
 0,    1273015,     47.0,     47.0,     47.0,    146.0,  9, 10, 11,  9,    1423891,    1423891,    1423891,    1423891
 0,    1273186,     62.0,     62.0,     62.0,    193.0,  9, 10, 11,  9,    1423929,    1423929,    1423929,    1423929
 0,    1273191,     62.0,     62.0,     62.0,    193.0,  9, 10, 11,  9,    1423929,    1423929,    1423929,    1423929
 0,    1273196,     61.0,     61.0,     61.0,    193.0,  9, 10, 11,  9,    1423929,    1423929,    1423929,    1423929
 0,    1273458,     55.0,     56.0,     56.0,    180.0,  1,  2,  3,  1,    1273458,    1272827,    1272827,    1273458
 0,    1273463,     58.0,     59.0,     58.0,    186.0,  9, 10, 11,  9,      80535,      80535,      80535,      80535
 0,    3776887,     29.0,     29.0,     29.0,     95.0,  1,  2,  3,  2,    1486633,    1486633,    1486633,    1486633
 0,    3761916,     33.0,     33.0,     33.0,    107.0,  9, 10, 11, 10,    2403596,      74283,      74283,      74283
 0,    2569385,     23.0,     23.0,     23.0,     71.0,  9, 10, 11,  9,    2399494,    2399494,    2399494,    2399494
 0,    2569431,     23.0,     23.0,     23.0,     71.0,  9, 10, 11,  9,    2399494,    2399494,    2399494,    2399494
 0,    2569419,     22.0,     22.0,     22.0,     70.0,  9, 10, 11,  9,    2399494,    2399494,    2399494,    2399494
 0,    2569370,     22.0,     22.0,     22.0,     69.0,  9, 10, 11,  9,    2399494,    2399494,    2399494,    2399494
 0,    2569380,     22.0,     22.0,     22.0,     70.0,  9, 10, 11,  9,    2399494,    2399494,    2399494,    2399494
