 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 1,    2580708,     67.0,     67.0,     67.0,    213.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 1,    2580718,     66.0,     66.0,     66.0,    211.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 1,    2580775,     70.0,     70.0,     69.0,    215.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 1,    2537540,     69.0,     69.0,     68.0,    213.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 1,    2578501,     72.0,     72.0,     74.0,    219.0,  9, 10, 11,  9,    2403833,    2403833,    2403833,    2403833
 1,    2580896,     70.0,     70.0,     72.0,    216.0,  9, 10, 11,  9,    2403833,    2403833,    2403833,    2403833
 1,    2580906,     46.0,     47.0,     48.0,    142.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 1,    2580916,     46.0,     47.0,     48.0,    142.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 1,    2580925,     46.0,     47.0,     47.0,    141.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 1,    1639394,     36.0,     36.0,     37.0,    117.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 1,    2519790,     17.0,     17.0,     17.0,     53.0,  9, 10, 11, 10,    2366790,    2366790,    2366790,    2366790
 1,    2519803,     17.0,     17.0,     17.0,     53.0,  9, 10, 11,  9,    2366797,    2366797,    2366797,    2366797
 1,    2519811,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    2366802,    2366802,    2366802,    2366802
 1,    2519829,     17.0,     17.0,     17.0,     53.0,  9, 10, 11,  9,    2366810,    2366810,    2366810,    2366810
 1,    2519834,     17.0,     18.0,     17.0,     54.0,  9, 10, 11,  9,    2366811,    2366811,    2366811,    2366811
 1,      43727,     18.0,     17.0,     18.0,     54.0,  9, 10, 11, 10,    1722426,    1722426,    1722426,    1722426
 1,    2580993,     41.0,     41.0,     43.0,    129.0,  9, 10, 11, 10,    1723019,    1723019,    1723017,    1723019
 1,    2537545,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 11,    2381357,    2381357,    2381357,    2381357
 1,    2539023,     22.0,     22.0,     23.0,     71.0,  9, 10, 11,  9,    2382171,    2382171,    2382171,    2382171
 2,    2580885,     71.0,     71.0,     70.0,    217.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 2,    2578511,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403835,    2403835,    2403835,    2403835
 2,    2578516,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403836,    2403836,    2403836,    2403836
 2,    1639474,     42.0,     43.0,     43.0,    131.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 2,    1639469,     42.0,     43.0,     43.0,    131.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 2,    2519849,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    2366825,    2366825,    2366825,    2366825
 2,    1639494,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1723040,    1723040,    1723040,    1723040
 2,    1639499,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1723041,    1723041,    1723041,    1723041
 2,    2577012,     72.0,     73.0,     71.0,    218.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 2,      45654,     70.0,     70.0,     71.0,    218.0,  9, 10, 11,  9,      82765,      82765,      82765,      82765
 2,    2580668,     69.0,     69.0,     69.0,    216.0,  9, 10, 11,  9,    2404952,    2404952,    2404952,    2404952
 2,    2580708,     67.0,     67.0,     67.0,    213.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 2,    2580718,     66.0,     66.0,     66.0,    212.0,  1, 10, 11,  9,      42007,    2404952,    2404952,    2404952
 2,    2580775,     70.0,     71.0,     69.0,    215.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 2,    2537540,     69.0,     69.0,     68.0,    214.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 2,    2578501,     73.0,     72.0,     74.0,    220.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 2,    2580896,     71.0,     71.0,     72.0,    218.0,  9, 10, 11,  9,    2403833,    2403833,    2403833,    2403833
 2,    2580906,     47.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 2,    2580916,     46.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 2,    2580925,     46.0,     47.0,     47.0,    142.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 2,    1639394,     36.0,     37.0,     37.0,    117.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 2,    2519790,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366790,    2366790,    2366790,    2366790
 2,    2519803,     17.0,     17.0,     17.0,     53.0,  9, 10, 11,  9,    2366797,    2366797,    2366797,    2366797
 2,    2519811,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    2366802,    2366802,    2366802,    2366802
 2,    2519829,     17.0,     17.0,     17.0,     53.0,  9, 10, 11,  9,    2366810,    2366810,    2366810,    2366810
 2,    2519834,     17.0,     18.0,     17.0,     54.0,  9, 10, 11,  9,    2366811,    2366811,    2366811,    2366811
 2,      43727,     17.0,     17.0,     18.0,     54.0,  9, 10, 11,  9,    1722426,    1722426,    1722426,    1722426
 2,    2580993,     41.0,     43.0,     43.0,    131.0,  9, 10, 11,  9,    1723019,    1723017,    1723017,    1723019
 2,    2537545,     18.0,     18.0,     18.0,     55.0,  9, 10, 11, 11,    2381357,    2381357,    2381357,    2381357
 2,    2539023,     22.0,     23.0,     23.0,     71.0,  9, 10, 11,  9,    2382171,    2382171,    2382171,    2382171
 3,    2580885,     71.0,     71.0,     71.0,    219.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 3,    2578511,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403835,    2403835,    2403835,    2403835
 3,    2578516,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403836,    2403836,    2403836,    2403836
 3,    1639474,     42.0,     44.0,     43.0,    134.0,  9, 10, 11,  9,    1723019,    1723017,    1723017,    1723019
 3,    1639469,     42.0,     44.0,     43.0,    134.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 3,    2519849,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    2366825,    2366825,    2366825,    2366825
 3,    1639494,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1723040,    1723040,    1723040,    1723040
 3,    1639499,     24.0,     24.0,     24.0,     74.0,  9, 10, 11, 10,    1723041,    1723041,    1723041,    1723041
 3,    2577012,     72.0,     72.0,     72.0,    220.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 3,      45654,     70.0,     70.0,     71.0,    218.0,  9, 10, 11,  9,      82765,      82765,      82765,      82765
 3,    2580668,     69.0,     69.0,     68.0,    215.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 3,    2580708,     67.0,     67.0,     67.0,    212.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 3,    2580718,     66.0,     66.0,     66.0,    211.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 3,    2580775,     70.0,     70.0,     70.0,    217.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 3,    2537540,     69.0,     69.0,     69.0,    216.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 3,    2578501,     73.0,     73.0,     74.0,    221.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 3,    2580896,     71.0,     71.0,     72.0,    218.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 3,    2580906,     47.0,     47.0,     48.0,    144.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 3,    2580916,     46.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 3,    2580925,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 3,    1639394,     37.0,     38.0,     38.0,    119.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 3,    2519790,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366790,    2366790,    2366790,    2366790
 3,    2519803,     17.0,     17.0,     17.0,     52.0,  9, 10, 11,  9,    2366797,    2366797,    2366797,    2366797
 3,    2519811,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    2366802,    2366802,    2366802,    2366802
 3,    2519829,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366810,    2366810,    2366810,    2366810
 3,    2519834,     17.0,     18.0,     17.0,     54.0,  9, 10, 11,  9,    2366811,    2366811,    2366811,    2366811
 3,      43727,     18.0,     17.0,     18.0,     55.0,  9, 10, 11,  9,    1722426,    1722426,    1722426,    1722426
 3,    2580993,     42.0,     43.0,     43.0,    134.0,  9, 10, 11,  9,    1723019,    1723019,    1723017,    1723019
 3,    2537545,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2381357,    2381357,    2381357,    2381357
 3,    2539023,     22.0,     23.0,     22.0,     71.0,  9, 10, 11,  9,    2382171,    2382171,    2382171,    2382171
 4,    2580885,     71.0,     71.0,     71.0,    219.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 4,    2578511,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403835,    2403835,    2403835,    2403835
 4,    2578516,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403836,    2403836,    2403836,    2403836
 4,    1639474,     43.0,     43.0,     44.0,    135.0,  9, 10, 11,  9,    1723017,    1723019,    1723017,    1723019
 4,    1639469,     43.0,     43.0,     44.0,    135.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 4,    2519849,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    2366825,    2366825,    2366825,    2366825
 4,    1639494,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1723040,    1723040,    1723040,    1723040
 4,    1639499,     24.0,     24.0,     24.0,     74.0,  9, 10, 11, 10,    1723041,    1723041,    1723041,    1723041
 4,    2577012,     73.0,     73.0,     72.0,    220.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 4,      45654,     70.0,     70.0,     71.0,    219.0,  9, 10, 11,  9,      82765,      82765,      82765,      82765
 4,    2580668,     69.0,     69.0,     69.0,    216.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 4,    2580708,     67.0,     67.0,     67.0,    213.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 4,    2580718,     66.0,     66.0,     66.0,    212.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 4,    2580775,     71.0,     70.0,     70.0,    217.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 4,    2537540,     69.0,     69.0,     69.0,    216.0,  9, 10, 11, 11,    2402818,    2402818,    2402818,    2402818
 4,    2578501,     73.0,     72.0,     74.0,    220.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 4,    2580896,     71.0,     71.0,     72.0,    218.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 4,    2580906,     47.0,     47.0,     48.0,    144.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 4,    2580916,     46.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 4,    2580925,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 4,    1639394,     37.0,     37.0,     38.0,    121.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 4,    2519790,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366790,    2366790,    2366790,    2366790
 4,    2519803,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366797,    2366797,    2366797,    2366797
 4,    2519811,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    2366802,    2366802,    2366802,    2366802
 4,    2519829,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366810,    2366810,    2366810,    2366810
 4,    2519834,     17.0,     18.0,     18.0,     53.0,  9, 10, 11,  9,    2366811,    2366811,    2366811,    2366811
 4,      43727,     18.0,     17.0,     18.0,     55.0,  9, 10, 11,  9,    1722426,    1722426,    1722426,    1722426
 4,    2580993,     43.0,     43.0,     44.0,    135.0,  9, 10, 11,  9,    1723016,    1723019,    1723016,    1723019
 4,    2537545,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2381357,    2381357,    2381357,    2381357
 4,    2539023,     22.0,     22.0,     23.0,     71.0,  9, 10, 11,  9,    2382171,    2382171,    2382171,    2382171
 5,    2580885,     71.0,     71.0,     71.0,    219.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 5,    2578511,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403835,    2403835,    2403835,    2403835
 5,    2578516,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403836,    2403836,    2403836,    2403836
 5,    1639474,     43.0,     43.0,     44.0,    136.0,  9, 10, 11,  9,    1723019,    1723019,    1723017,    1723019
 5,    1639469,     43.0,     43.0,     44.0,    136.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 5,    2519849,     17.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    2366825,    2366825,    2366825,    2366825
 5,    1639494,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1723040,    1723040,    1723040,    1723040
 5,    1639499,     24.0,     24.0,     24.0,     74.0,  9, 10, 11, 10,    1723041,    1723041,    1723041,    1723041
 5,    2577012,     72.0,     72.0,     72.0,    221.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 5,      45654,     71.0,     70.0,     71.0,    219.0,  9, 10, 11,  9,      82765,      82765,      82765,      82765
 5,    2580668,     69.0,     69.0,     69.0,    216.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 5,    2580708,     67.0,     67.0,     67.0,    213.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 5,    2580718,     66.0,     66.0,     66.0,    211.0,  9, 10, 11, 11,    2404952,    2404952,    2404952,    2404952
 5,    2580775,     70.0,     70.0,     70.0,    218.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 5,    2537540,     69.0,     69.0,     69.0,    216.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 5,    2578501,     73.0,     72.0,     74.0,    220.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 5,    2580896,     71.0,     71.0,     72.0,    217.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 5,    2580906,     47.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 5,    2580916,     46.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 5,    2580925,     46.0,     47.0,     47.0,    142.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 5,    1639394,     37.0,     38.0,     38.0,    121.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 5,    2519790,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366790,    2366790,    2366790,    2366790
 5,    2519803,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366797,    2366797,    2366797,    2366797
 5,    2519811,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    2366802,    2366802,    2366802,    2366802
 5,    2519829,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366810,    2366810,    2366810,    2366810
 5,    2519834,     17.0,     18.0,     18.0,     54.0,  9, 10, 11,  9,    2366811,    2366811,    2366811,    2366811
 5,      43727,     18.0,     17.0,     18.0,     55.0,  9, 10, 11,  9,    1722426,    1722426,    1722426,    1722426
 5,    2580993,     43.0,     43.0,     44.0,    135.0,  9, 10, 11,  9,    1723017,    1723019,    1723017,    1723019
 5,    2537545,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2381357,    2381357,    2381357,    2381357
 5,    2539023,     23.0,     23.0,     23.0,     72.0,  9, 10, 11,  9,    2382171,    2382171,    2382171,    2382171
 6,    2580885,     70.0,     71.0,     71.0,    215.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 6,    2578511,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403835,    2403835,    2403835,    2403835
 6,    2578516,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403836,    2403836,    2403836,    2403836
 6,    1639474,     43.0,     44.0,     44.0,    137.0,  9, 10, 11,  9,    1723019,    1723017,    1723017,    1723019
 6,    1639469,     43.0,     44.0,     44.0,    137.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 6,    2519849,     18.0,     18.0,     18.0,     55.0,  9, 10, 11,  9,    2366825,    2366825,    2366825,    2366825
 6,    1639494,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1723040,    1723040,    1723040,    1723040
 6,    1639499,     24.0,     24.0,     24.0,     74.0,  9, 10, 11, 10,    1723041,    1723041,    1723041,    1723041
 6,    2577012,     71.0,     72.0,     72.0,    217.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 6,      45654,     70.0,     70.0,     70.0,    219.0,  9, 10, 11,  9,      82765,      82765,      82765,      82765
 6,    2580668,     69.0,     69.0,     69.0,    216.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 6,    2580708,     67.0,     67.0,     67.0,    214.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 6,    2580718,     66.0,     66.0,     66.0,    212.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 6,    2580775,     69.0,     70.0,     70.0,    214.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 6,    2537540,     68.0,     69.0,     69.0,    212.0,  9, 10, 11,  9,    2402818,    2402818,    2402818,    2402818
 6,    2578501,     72.0,     72.0,     74.0,    220.0,  9, 10, 11,  9,    2403833,    2403833,    2403833,    2403833
 6,    2580896,     71.0,     71.0,     72.0,    217.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 6,    2580906,     46.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 6,    2580916,     46.0,     47.0,     48.0,    142.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 6,    2580925,     46.0,     47.0,     47.0,    142.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 6,    1639394,     37.0,     38.0,     38.0,    122.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 6,    2519790,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366790,    2366790,    2366790,    2366790
 6,    2519803,     17.0,     17.0,     17.0,     53.0,  9, 10, 11,  9,    2366797,    2366797,    2366797,    2366797
 6,    2519811,     17.0,     17.0,     17.0,     54.0,  9, 10, 11, 10,    2366802,    2366802,    2366802,    2366802
 6,    2519829,     17.0,     17.0,     17.0,     54.0,  9, 10, 11,  9,    2366810,    2366810,    2366810,    2366810
 6,    2519834,     17.0,     18.0,     17.0,     54.0,  9, 10, 11,  9,    2366811,    2366811,    2366811,    2366811
 6,      43727,     18.0,     17.0,     18.0,     54.0,  9, 10, 11, 10,    1722426,    1722426,    1722426,    1722426
 6,    2580993,     43.0,     43.0,     43.0,    137.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 6,    2537545,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2381357,    2381357,    2381357,    2381357
 6,    2539023,     23.0,     23.0,     23.0,     73.0,  9, 10, 11,  9,    2382171,    2382171,    2382171,    2382171
 7,    2580885,     71.0,     71.0,     71.0,    218.0,  9, 10, 11, 10,    2402818,    2402818,    2402818,    2402818
 7,    2578511,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403835,    2403835,    2403835,    2403835
 7,    2578516,     18.0,     18.0,     18.0,     56.0,  9, 10, 11,  9,    2403836,    2403836,    2403836,    2403836
 7,    1639474,     42.0,     43.0,     43.0,    134.0,  9, 10, 11,  9,    1723019,    1723019,    1723017,    1723019
 7,    1639469,     42.0,     43.0,     43.0,    134.0,  9, 10, 11,  9,    1723019,    1723019,    1723019,    1723019
 7,    2519849,     17.0,     18.0,     17.0,     55.0,  9, 10, 11,  9,    2366825,    2366825,    2366825,    2366825
 7,    1639494,     24.0,     24.0,     24.0,     73.0,  9, 10, 11,  9,    1723040,    1723040,    1723040,    1723040
 7,    1639499,     24.0,     24.0,     24.0,     74.0,  9, 10, 11, 10,    1723041,    1723041,    1723041,    1723041
 7,    2577012,     72.0,     72.0,     72.0,    220.0,  9, 10, 11, 10,    2402818,    2402818,    2402818,    2402818
 7,      45654,     70.0,     70.0,     69.0,    215.0,  9, 10, 11, 11,      82765,      82765,      82765,      82765
 7,    2580668,     69.0,     68.0,     68.0,    214.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 7,    2580708,     67.0,     66.0,     67.0,    212.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 7,    2580718,     66.0,     65.0,     66.0,    210.0,  9, 10, 11, 10,    2404952,    2404952,    2404952,    2404952
 7,    2580775,     70.0,     70.0,     70.0,    217.0,  9, 10, 11, 10,    2402818,    2402818,    2402818,    2402818
 7,    2537540,     69.0,     69.0,     69.0,    215.0,  9, 10, 11, 10,    2402818,    2402818,    2402818,    2402818
 7,    2578501,     73.0,     72.0,     73.0,    220.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 7,    2580896,     71.0,     71.0,     72.0,    217.0,  9, 10, 11, 10,    2403833,    2403833,    2403833,    2403833
 7,    2580906,     47.0,     47.0,     48.0,    144.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 7,    2580916,     46.0,     47.0,     48.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 7,    2580925,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,    2405018,    2405018,    2405018,    2405018
 7,    1639394,     37.0,     38.0,     37.0,    120.0,  1,  2,  3,  1,    1638948,    1638948,    1638948,    1638948
 7,    2519790,     17.0,     17.0,     17.0,     53.0,  9, 10, 11, 11,    2366790,    2366790,    2366790,    2366790
