 F,      BusId,       PA,       PB,       PC,       P3, XA, XB, XC, X3,       id_A,       id_B,       id_C,       id_3
 4,    2528062,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 4,    2528148,     46.0,     47.0,     47.0,    144.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 4,      45291,     48.0,     49.0,     48.0,    146.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 4,    2818169,     71.0,     71.0,     71.0,    218.0,  9, 10, 11,  9,      82003,      82003,      82003,      82003
 4,    2537255,     42.0,     42.0,     42.0,    134.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 4,    2537268,     44.0,     43.0,     44.0,    136.0,  9, 10, 11,  9,      82070,      82070,      82070,      82070
 4,    2818025,     60.0,     61.0,     60.0,    188.0,  9, 10, 11,  9,    2402037,    2402037,    2402037,    2402037
 4,    2577411,     73.0,     73.0,     73.0,    220.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 5,    2818164,     72.0,     72.0,     72.0,    218.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 5,      45257,     42.0,     41.0,     42.0,    129.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 5,    3814155,     42.0,     41.0,     42.0,    129.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 5,    3814154,     43.0,     42.0,     42.0,    129.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 5,    1351946,     22.0,     22.0,     22.0,     69.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 5,    1351946,     22.0,     22.0,     22.0,     69.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 5,    2235300,     48.0,     48.0,     48.0,    146.0,  9, 10, 11,  9,      82081,      82081,      82081,      82081
 5,    2524886,     42.0,     41.0,     41.0,    128.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 5,    2524881,     41.0,     41.0,     41.0,    128.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 5,    2524876,     41.0,     41.0,     41.0,    127.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 5,    2528023,     45.0,     46.0,     46.0,    142.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 5,    2528057,     46.0,     47.0,     46.0,    143.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 5,    2528062,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 5,    2528148,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 5,      45291,     48.0,     49.0,     48.0,    147.0,  9, 10, 11,  9,      82081,      82081,      82081,      82081
 5,    2818169,     71.0,     71.0,     71.0,    217.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 5,    2537255,     43.0,     43.0,     43.0,    136.0,  9, 10, 11,  9,      82070,      82070,      82070,      82070
 5,    2537268,     44.0,     44.0,     44.0,    137.0,  9, 10, 11,  9,      82070,      82070,      82070,      82070
 5,    2818025,     60.0,     60.0,     60.0,    188.0,  9, 10, 11,  9,    2402037,    2402037,    2402037,    2402037
 5,    2577411,     73.0,     73.0,     73.0,    220.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 6,    2818164,     72.0,     72.0,     71.0,    216.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 6,      45257,     41.0,     40.0,     40.0,    123.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 6,    3814155,     41.0,     40.0,     40.0,    124.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 6,    3814154,     41.0,     41.0,     40.0,    124.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 6,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 6,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 6,    2235300,     48.0,     48.0,     48.0,    146.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 6,    2524886,     40.0,     40.0,     39.0,    123.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 6,    2524881,     40.0,     39.0,     39.0,    122.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 6,    2524876,     40.0,     39.0,     39.0,    122.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 6,    2528023,     45.0,     46.0,     46.0,    141.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 6,    2528057,     46.0,     47.0,     46.0,    142.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 6,    2528062,     46.0,     47.0,     46.0,    143.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 6,    2528148,     46.0,     47.0,     47.0,    143.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
 6,      45291,     48.0,     49.0,     48.0,    147.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 6,    2818169,     71.0,     71.0,     70.0,    215.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 6,    2537255,     45.0,     45.0,     45.0,    141.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 6,    2537268,     46.0,     46.0,     46.0,    143.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 6,    2818025,     60.0,     61.0,     60.0,    187.0,  9, 10, 11, 11,    2402037,    2402037,    2402037,    2402037
 6,    2577411,     73.0,     73.0,     72.0,    218.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 7,    2818164,     72.0,     71.0,     71.0,    216.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 7,      45257,     41.0,     40.0,     38.0,    120.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 7,    3814155,     41.0,     40.0,     39.0,    120.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 7,    3814154,     41.0,     41.0,     39.0,    121.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 7,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 7,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 7,    2235300,     47.0,     48.0,     46.0,    142.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 7,    2524886,     40.0,     40.0,     38.0,    119.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 7,    2524881,     40.0,     40.0,     38.0,    119.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 7,    2524876,     40.0,     39.0,     38.0,    119.0,  9, 10, 11, 11,      82009,      82009,      82009,      82009
 7,    2528023,     45.0,     46.0,     44.0,    138.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 7,    2528057,     46.0,     47.0,     45.0,    139.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 7,    2528062,     46.0,     47.0,     45.0,    139.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 7,    2528148,     46.0,     47.0,     45.0,    140.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 7,      45291,     48.0,     48.0,     47.0,    143.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 7,    2818169,     71.0,     71.0,     70.0,    215.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 7,    2537255,     45.0,     43.0,     44.0,    137.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 7,    2537268,     46.0,     44.0,     46.0,    139.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 7,    2818025,     60.0,     61.0,     60.0,    188.0,  9, 10, 11,  9,    2402037,    2402037,    2402037,    2402037
 7,    2577411,     73.0,     72.0,     72.0,    218.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 8,    2818164,     72.0,     72.0,     70.0,    214.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 8,      45257,     37.0,     38.0,     38.0,    116.0,  9, 10, 11,  9,      82009,      82009,      82009,      82009
 8,    3814155,     38.0,     38.0,     38.0,    117.0,  9, 10, 11,  9,      82009,      82009,      82009,      82009
 8,    3814154,     38.0,     39.0,     38.0,    117.0,  9, 10, 11,  9,      82009,      82009,      82009,      82009
 8,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 8,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 8,    2235300,     47.0,     46.0,     47.0,    142.0,  9, 10, 11, 10,      82081,      82081,      82081,      82081
 8,    2524886,     37.0,     38.0,     38.0,    116.0,  9, 10, 11,  9,      82009,      82009,      82009,      82009
 8,    2524881,     37.0,     38.0,     37.0,    116.0,  9, 10, 11,  9,      82009,      82009,      82009,      82009
 8,    2524876,     37.0,     37.0,     37.0,    115.0,  9, 10, 11,  9,      82009,      82009,      82009,      82009
 8,    2528023,     45.0,     46.0,     45.0,    141.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 8,    2528057,     46.0,     47.0,     45.0,    142.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 8,    2528062,     46.0,     47.0,     46.0,    142.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 8,    2528148,     46.0,     47.0,     46.0,    142.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 8,      45291,     48.0,     47.0,     47.0,    143.0,  9, 10, 11, 10,      82081,      82081,      82081,      82081
 8,    2818169,     71.0,     71.0,     69.0,    213.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 8,    2537255,     44.0,     43.0,     44.0,    137.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 8,    2537268,     45.0,     44.0,     46.0,    139.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 8,    2818025,     60.0,     60.0,     60.0,    187.0,  9, 10, 11, 11,    2402037,    2402037,    2402037,    2402037
 8,    2577411,     73.0,     73.0,     71.0,    216.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 9,    2818164,     70.0,     70.0,     69.0,    211.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 9,      45257,     38.0,     37.0,     37.0,    116.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 9,    3814155,     38.0,     37.0,     37.0,    116.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 9,    3814154,     38.0,     38.0,     38.0,    116.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 9,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 9,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
 9,    2235300,     47.0,     47.0,     46.0,    141.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 9,    2524886,     37.0,     37.0,     37.0,    115.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 9,    2524881,     37.0,     37.0,     37.0,    115.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 9,    2524876,     37.0,     36.0,     36.0,    115.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
 9,    2528023,     45.0,     46.0,     44.0,    137.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 9,    2528057,     45.0,     46.0,     44.0,    138.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 9,    2528062,     45.0,     47.0,     44.0,    138.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 9,    2528148,     46.0,     47.0,     45.0,    138.0,  9, 10, 11, 11,      77831,      77831,      77831,      77831
 9,      45291,     48.0,     47.0,     47.0,    142.0,  9, 10, 11, 11,      82081,      82081,      82081,      82081
 9,    2818169,     69.0,     70.0,     69.0,    210.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
 9,    2537255,     43.0,     42.0,     44.0,    135.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 9,    2537268,     44.0,     44.0,     46.0,    137.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
 9,    2818025,     60.0,     60.0,     60.0,    187.0,  9, 10, 11,  9,    2402037,    2402037,    2402037,    2402037
 9,    2577411,     71.0,     71.0,     70.0,    213.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
10,    2818164,     70.0,     69.0,     68.0,    207.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
10,      45257,     39.0,     36.0,     38.0,    111.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
10,    3814155,     40.0,     36.0,     38.0,    111.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
10,    3814154,     40.0,     36.0,     38.0,    112.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
10,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
10,    1351946,     24.0,     24.0,     24.0,     74.0,  9, 10, 11,  9,    1469332,    1469332,    1469332,    1469332
10,    2235300,     46.0,     46.0,     47.0,    141.0,  9, 10, 11,  9,      82081,      82081,      82081,      82081
10,    2524886,     39.0,     35.0,     38.0,    110.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
10,    2524881,     39.0,     35.0,     37.0,    110.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
10,    2524876,     39.0,     35.0,     37.0,    110.0,  9, 10, 11, 10,      82009,      82009,      82009,      82009
10,    2528023,     43.0,     46.0,     44.0,    136.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
10,    2528057,     44.0,     47.0,     45.0,    137.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
10,    2528062,     44.0,     47.0,     45.0,    137.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
10,    2528148,     44.0,     47.0,     45.0,    138.0,  9, 10, 11,  9,      77831,      77831,      77831,      77831
10,      45291,     46.0,     46.0,     48.0,    142.0,  9, 10, 11,  9,      82081,      82081,      82081,      82081
10,    2818169,     69.0,     69.0,     67.0,    206.0,  9, 10, 11, 11,      82003,      82003,      82003,      82003
10,    2537255,     44.0,     43.0,     43.0,    137.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
10,    2537268,     45.0,     44.0,     45.0,    139.0,  9, 10, 11, 10,      82070,      82070,      82070,      82070
